planet_radius,Period(Days),host_star_id,planet_name
0.67,517,S53952985,Planet_12464
0.77,282,S405100216,Planet_12465
1.97,393,S434236912,Planet_12466
1.0699999999999998,578,S421432683,Planet_12467
1.4699999999999998,33,S409858786,Planet_12468
0.87,520,S355426214,Planet_12469
1.87,89,S277489692,Planet_12470
0.77,157,S328586558,Planet_12471
0.87,37,S410803077,Planet_12472
12.369999999999996,239,S250193088,Planet_12473
2.47,220,S398842213,Planet_12474
0.67,183,S471012467,Planet_12475
2.37,144,S111952685,Planet_12476
1.27,609,S101534291,Planet_12477
1.0699999999999998,204,S157364190,Planet_12478
3.1699999999999995,219,S89148220,Planet_12479
1.0699999999999998,49,S386935627,Planet_12480
1.0699999999999998,193,S264595454,Planet_12481
0.87,14,S43867786,Planet_12482
1.5699999999999998,277,S471012541,Planet_12483
1.0699999999999998,130,S246862726,Planet_12484
1.0699999999999998,254,S91275425,Planet_12485
1.17,317,S116483514,Planet_12486
1.4699999999999998,229,S20905543,Planet_12487
1.7699999999999996,135,S412897669,Planet_12488
2.9699999999999998,145,S434229836,Planet_12489
3.4699999999999998,614,S300037819,Planet_12490
2.6699999999999995,88,S198384408,Planet_12491
2.47,127,S154375111,Planet_12492
0.77,11,Snan,Planet_12493
1.87,266,S265440550,Planet_12494
3.369999999999999,209,S422271223,Planet_12495
1.87,66,S219489953,Planet_12496
0.87,469,S170867837,Planet_12497
0.77,16,S435519390,Planet_12498
2.37,60,S391368040,Planet_12499
0.87,43,S22970702,Planet_12500
0.67,67,S184281898,Planet_12501
1.27,473,S393884179,Planet_12502
2.37,214,S101222257,Planet_12503
2.9699999999999998,195,S315475191,Planet_12504
0.77,76,S1101124559,Planet_12505
4.369999999999999,194,S106630584,Planet_12506
3.4699999999999998,600,S52393021,Planet_12507
1.0699999999999998,142,S32550957,Planet_12508
3.27,106,S146285566,Planet_12509
2.27,52,S35863853,Planet_12510
6.869999999999998,28,Snan,Planet_12511
2.07,466,S392908907,Planet_12512
1.37,237,S192693816,Planet_12513
0.77,23,S23945240,Planet_12514
2.5699999999999994,104,S14111296,Planet_12515
2.27,397,S173433529,Planet_12516
0.67,22,S333493483,Planet_12517
1.0699999999999998,176,S345850353,Planet_12518
1.17,176,S57329793,Planet_12519
1.5699999999999998,98,S450071562,Planet_12520
5.869999999999999,615,S139197024,Planet_12521
0.87,80,S134497068,Planet_12522
0.87,107,S423833007,Planet_12523
0.87,18,S144436246,Planet_12524
0.67,15,S253709672,Planet_12525
0.77,185,S144102112,Planet_12526
1.67,252,S307247731,Planet_12527
0.97,126,S285181325,Planet_12528
1.17,305,S77959498,Planet_12529
9.969999999999995,597,S161070,Planet_12530
1.27,11,S6840462,Planet_12531
5.369999999999999,603,S54695634,Planet_12532
3.669999999999999,14,S327303570,Planet_12533
1.27,161,S116164352,Planet_12534
2.37,51,S354555062,Planet_12535
0.77,13,S60178082,Planet_12536
8.969999999999999,76,S9210200,Planet_12537
2.07,56,S159289938,Planet_12538
2.1699999999999995,16,S408130762,Planet_12539
0.67,60,S76399157,Planet_12540
0.87,362,S198084905,Planet_12541
2.37,508,S24972344,Planet_12542
1.97,29,S241464780,Planet_12543
1.0699999999999998,84,S242530449,Planet_12544
4.569999999999999,299,S364136889,Planet_12545
1.27,172,S84859050,Planet_12546
0.77,25,S58853031,Planet_12547
0.97,232,S16140464,Planet_12548
7.069999999999999,308,S368788781,Planet_12549
1.17,16,S270362674,Planet_12550
0.87,141,S12570868,Planet_12551
0.97,612,S60709182,Planet_12552
1.17,17,S187730895,Planet_12553
1.37,12,S4553397,Planet_12554
1.37,164,S434192915,Planet_12555
1.5699999999999998,174,S404742107,Planet_12556
2.869999999999999,424,S43487010,Planet_12557
0.77,40,S16808542,Planet_12558
0.77,130,S383006458,Planet_12559
6.369999999999998,217,S351241355,Planet_12560
1.7699999999999996,29,S424118390,Planet_12561
12.469999999999995,167,S332635310,Planet_12562
2.6699999999999995,37,S328861895,Planet_12563
0.97,36,S82115886,Planet_12564
1.17,93,S445638121,Planet_12565
0.77,266,S119738025,Planet_12566
7.969999999999998,78,S124983670,Planet_12567
2.37,39,S50226706,Planet_12568
1.67,107,S435874566,Planet_12569
8.37,356,S347473366,Planet_12570
4.369999999999999,213,S148571499,Planet_12571
0.97,30,S198357824,Planet_12572
1.5699999999999998,128,S411977979,Planet_12573
2.1699999999999995,87,S71024634,Planet_12574
0.67,222,S251087901,Planet_12575
1.0699999999999998,145,S459558974,Planet_12576
2.07,166,S266637623,Planet_12577
3.0699999999999994,498,S51664302,Planet_12578
15.969999999999995,60,S389020089,Planet_12579
0.87,176,S359119757,Planet_12580
2.27,102,S24923569,Planet_12581
5.669999999999999,628,S411103229,Planet_12582
0.87,441,S147806582,Planet_12583
0.97,218,S199524942,Planet_12584
2.5699999999999994,41,S397368422,Planet_12585
3.5699999999999994,317,S149971113,Planet_12586
1.17,19,S169344643,Planet_12587
1.0699999999999998,51,S48881783,Planet_12588
1.4699999999999998,24,S38579722,Planet_12589
1.17,41,S244869034,Planet_12590
2.27,18,S303696290,Planet_12591
1.0699999999999998,75,S340909889,Planet_12592
3.1699999999999995,231,S89039049,Planet_12593
0.67,375,S117643553,Planet_12594
0.67,523,S178952972,Planet_12595
2.07,148,S305191568,Planet_12596
0.87,432,S107506599,Planet_12597
2.5699999999999994,271,S347327883,Planet_12598
2.07,401,S243126547,Planet_12599
4.969999999999999,578,S327857952,Planet_12600
0.87,31,S422629660,Planet_12601
1.7699999999999996,26,S406140135,Planet_12602
1.27,92,S72020273,Planet_12603
3.1699999999999995,579,S123228191,Planet_12604
0.67,13,S288621065,Planet_12605
1.67,17,S126449797,Planet_12606
0.87,554,S425139183,Planet_12607
2.5699999999999994,198,S270421722,Planet_12608
3.1699999999999995,13,S135046802,Planet_12609
3.1699999999999995,24,S399057352,Planet_12610
0.77,538,S41195655,Planet_12611
0.67,29,S15757189,Planet_12612
2.47,135,S139876330,Planet_12613
0.77,23,S75231315,Planet_12614
1.0699999999999998,56,S295412684,Planet_12615
8.869999999999997,511,S197117103,Planet_12616
3.27,458,S7244844,Planet_12617
4.27,11,S245626010,Planet_12618
1.0699999999999998,595,S49406320,Planet_12619
2.5699999999999994,10,S176379354,Planet_12620
2.5699999999999994,37,S7647781,Planet_12621
0.67,38,S71025274,Planet_12622
0.67,40,S281360699,Planet_12623
15.469999999999995,83,S368436417,Planet_12624
1.67,412,Snan,Planet_12625
2.869999999999999,77,S85765929,Planet_12626
0.87,267,S3816119,Planet_12627
1.4699999999999998,620,S382552329,Planet_12628
2.77,215,S290599468,Planet_12629
1.0699999999999998,114,S357501308,Planet_12630
0.87,425,S78625295,Planet_12631
4.869999999999999,367,S237373376,Planet_12632
3.669999999999999,386,S447612380,Planet_12633
1.4699999999999998,546,S21832928,Planet_12634
1.17,293,S47389199,Planet_12635
0.97,414,S422505074,Planet_12636
2.9699999999999998,51,S420895269,Planet_12637
0.87,145,S450332281,Planet_12638
1.4699999999999998,285,S96796078,Planet_12639
0.67,385,S61257910,Planet_12640
2.37,87,S262502399,Planet_12641
1.67,11,S166632400,Planet_12642
1.0699999999999998,124,S195087289,Planet_12643
1.27,21,S44640797,Planet_12644
3.669999999999999,490,S343110545,Planet_12645
2.47,373,S467683560,Planet_12646
0.77,49,S308163753,Planet_12647
2.27,118,S408448101,Planet_12648
0.77,251,S192586531,Planet_12649
2.1699999999999995,167,S48376002,Planet_12650
2.5699999999999994,346,S461330181,Planet_12651
2.1699999999999995,97,S351339273,Planet_12652
2.6699999999999995,481,S135171752,Planet_12653
0.97,288,S446419624,Planet_12654
0.67,37,S332228717,Planet_12655
1.17,470,S73232846,Planet_12656
2.47,379,S357466066,Planet_12657
1.37,82,S269533411,Planet_12658
0.67,347,S138798618,Planet_12659
1.7699999999999996,26,S465992580,Planet_12660
0.97,228,S198485277,Planet_12661
0.67,44,S248270034,Planet_12662
0.97,540,S4205785,Planet_12663
0.87,225,S261062915,Planet_12664
4.069999999999999,92,S293800760,Planet_12665
1.97,225,S373674778,Planet_12666
2.77,252,S392694197,Planet_12667
2.47,232,S252721481,Planet_12668
6.669999999999998,229,S3296473,Planet_12669
2.5699999999999994,60,S354727809,Planet_12670
5.069999999999999,281,S71852020,Planet_12671
4.369999999999999,81,S450332281,Planet_12672
1.0699999999999998,291,S242250358,Planet_12673
0.67,11,S220594926,Planet_12674
3.1699999999999995,17,S270533820,Planet_12675
2.1699999999999995,288,S147562528,Planet_12676
1.17,435,S219487575,Planet_12677
0.67,273,S6679644,Planet_12678
3.0699999999999994,554,S94729435,Planet_12679
0.87,37,S368788781,Planet_12680
1.27,10,S293782846,Planet_12681
1.87,537,S141306732,Planet_12682
1.4699999999999998,502,S44155570,Planet_12683
0.77,338,S64111953,Planet_12684
0.77,152,S274222567,Planet_12685
0.67,551,S179324612,Planet_12686
3.27,91,S8983088,Planet_12687
0.67,173,S26954419,Planet_12688
1.27,164,S139770629,Planet_12689
0.87,57,S258666933,Planet_12690
4.869999999999999,30,S67717514,Planet_12691
0.77,75,S397116922,Planet_12692
3.4699999999999998,13,S75094979,Planet_12693
1.67,471,S237540727,Planet_12694
0.67,116,S120461526,Planet_12695
1.4699999999999998,90,S95431211,Planet_12696
2.47,246,Snan,Planet_12697
3.27,18,S31194767,Planet_12698
2.37,309,S322063810,Planet_12699
2.27,23,S900295270,Planet_12700
1.7699999999999996,116,S272335628,Planet_12701
0.97,238,S139410330,Planet_12702
0.77,149,S151300352,Planet_12703
3.27,136,S121793119,Planet_12704
2.5699999999999994,429,S53257150,Planet_12705
0.87,53,S313194755,Planet_12706
0.77,96,S166931622,Planet_12707
1.97,38,S125183825,Planet_12708
0.87,471,S445062527,Planet_12709
1.4699999999999998,258,S441056242,Planet_12710
3.369999999999999,224,S319189540,Planet_12711
0.87,49,S170656897,Planet_12712
2.1699999999999995,16,S436546045,Planet_12713
0.67,217,S117493669,Planet_12714
10.169999999999998,125,S467683560,Planet_12715
1.97,59,S161439851,Planet_12716
0.77,17,S456336094,Planet_12717
5.269999999999999,632,S11799874,Planet_12718
1.97,561,S310106386,Planet_12719
0.87,99,S8645010,Planet_12720
0.77,246,S65652471,Planet_12721
0.87,96,S26060505,Planet_12722
1.97,14,S309026977,Planet_12723
1.97,54,S234350325,Planet_12724
1.7699999999999996,40,S345472607,Planet_12725
2.1699999999999995,39,S332829722,Planet_12726
4.069999999999999,219,S157766565,Planet_12727
2.77,46,S214553715,Planet_12728
3.4699999999999998,38,S256003233,Planet_12729
2.47,310,S428657118,Planet_12730
0.67,476,S116486054,Planet_12731
3.1699999999999995,122,S467677978,Planet_12732
1.5699999999999998,23,S214913775,Planet_12733
2.9699999999999998,494,S100029967,Planet_12734
4.669999999999999,435,S25994436,Planet_12735
0.77,12,S224270730,Planet_12736
3.369999999999999,94,S159769569,Planet_12737
2.869999999999999,144,S405349470,Planet_12738
1.0699999999999998,347,S82377220,Planet_12739
1.17,219,S254108240,Planet_12740
0.67,162,S608252238,Planet_12741
0.67,32,S359410788,Planet_12742
1.4699999999999998,326,S219187616,Planet_12743
0.87,182,S257078791,Planet_12744
3.27,22,S43215056,Planet_12745
1.7699999999999996,405,S357348164,Planet_12746
2.07,55,S396812699,Planet_12747
0.87,124,S370230471,Planet_12748
4.569999999999999,434,S467644708,Planet_12749
3.1699999999999995,606,S292501086,Planet_12750
2.5699999999999994,17,S232517876,Planet_12751
0.77,53,S98464739,Planet_12752
0.97,487,S124618044,Planet_12753
0.67,357,S408130113,Planet_12754
0.87,10,S46038158,Planet_12755
0.97,71,S180356672,Planet_12756
8.569999999999999,154,S466091841,Planet_12757
1.87,389,S395586623,Planet_12758
0.97,57,S245907108,Planet_12759
1.5699999999999998,77,S332278062,Planet_12760
10.969999999999995,608,S257093430,Planet_12761
3.27,27,S82677351,Planet_12762
0.67,60,S292695579,Planet_12763
2.07,435,S461248973,Planet_12764
0.87,593,S192790476,Planet_12765
2.6699999999999995,109,S402820827,Planet_12766
1.5699999999999998,22,S70552676,Planet_12767
0.67,21,S381728201,Planet_12768
8.37,231,S73499040,Planet_12769
0.87,13,S408130762,Planet_12770
0.67,268,S416451631,Planet_12771
3.1699999999999995,247,S138980953,Planet_12772
5.969999999999999,368,S393517037,Planet_12773
2.27,34,S522627916,Planet_12774
0.87,463,S53601817,Planet_12775
1.17,310,Snan,Planet_12776
1.4699999999999998,332,S434111018,Planet_12777
1.97,19,S55222124,Planet_12778
2.1699999999999995,402,S471012749,Planet_12779
3.9699999999999993,107,S522882813,Planet_12780
2.77,111,S220536421,Planet_12781
0.67,288,S423669680,Planet_12782
3.0699999999999994,44,S322676499,Planet_12783
2.1699999999999995,124,S420725742,Planet_12784
0.67,26,S102052882,Planet_12785
0.87,76,S79397104,Planet_12786
1.17,71,S259408567,Planet_12787
2.1699999999999995,14,S314804906,Planet_12788
1.0699999999999998,94,S252041719,Planet_12789
5.269999999999999,489,S245367276,Planet_12790
2.5699999999999994,109,S273975258,Planet_12791
8.669999999999998,328,S146712260,Planet_12792
1.5699999999999998,619,S357531989,Planet_12793
4.069999999999999,330,S248039969,Planet_12794
0.67,221,S278632366,Planet_12795
10.57,405,S288487378,Planet_12796
4.569999999999999,291,S231017428,Planet_12797
2.77,90,S322055606,Planet_12798
1.0699999999999998,205,S27654301,Planet_12799
3.369999999999999,402,S248570964,Planet_12800
0.67,166,S224058183,Planet_12801
1.5699999999999998,43,S159209261,Planet_12802
1.37,599,S415822085,Planet_12803
1.17,20,S440701014,Planet_12804
0.87,53,S370281600,Planet_12805
2.77,11,S268124124,Planet_12806
1.27,260,S191463346,Planet_12807
4.469999999999999,428,S161381143,Planet_12808
2.37,276,S389294017,Planet_12809
0.67,155,S157131147,Planet_12810
3.1699999999999995,157,S308745061,Planet_12811
12.469999999999995,150,S17150156,Planet_12812
8.469999999999999,312,S44941805,Planet_12813
1.67,619,S427580190,Planet_12814
1.4699999999999998,47,S297284595,Planet_12815
0.97,28,S281102554,Planet_12816
0.67,64,S76193813,Planet_12817
1.0699999999999998,62,S200460091,Planet_12818
1.7699999999999996,27,S272232401,Planet_12819
1.0699999999999998,65,S30097038,Planet_12820
1.0699999999999998,59,S350340622,Planet_12821
1.37,312,S284596693,Planet_12822
0.77,46,S121214976,Planet_12823
0.67,176,S404452681,Planet_12824
1.7699999999999996,99,S327510889,Planet_12825
0.87,200,S456644070,Planet_12826
3.1699999999999995,200,S124403080,Planet_12827
2.77,283,S188768068,Planet_12828
0.67,314,S310517307,Planet_12829
1.17,423,S230073581,Planet_12830
1.67,53,S296449358,Planet_12831
9.769999999999998,590,S403027164,Planet_12832
2.77,90,S105582492,Planet_12833
1.17,245,S461330181,Planet_12834
11.369999999999996,511,S204441257,Planet_12835
2.37,286,S333459486,Planet_12836
1.37,567,S118818666,Planet_12837
1.67,18,S393638658,Planet_12838
0.87,89,S154567011,Planet_12839
0.67,47,S60992062,Planet_12840
1.17,211,S734673416,Planet_12841
4.769999999999999,522,S226324650,Planet_12842
6.169999999999999,415,S354035894,Planet_12843
2.47,412,S349252394,Planet_12844
1.87,174,S28217499,Planet_12845
2.37,255,S307247731,Planet_12846
1.37,27,S610232,Planet_12847
2.1699999999999995,431,S257428010,Planet_12848
0.97,376,S367763409,Planet_12849
3.1699999999999995,76,S166808151,Planet_12850
4.27,519,S402834325,Planet_12851
1.67,282,S66992669,Planet_12852
2.37,103,S410056343,Planet_12853
1.37,110,S271406590,Planet_12854
3.869999999999999,100,S372816349,Planet_12855
0.87,14,S230601052,Planet_12856
1.0699999999999998,316,S52992172,Planet_12857
1.17,24,S140143053,Planet_12858
1.97,41,S100010178,Planet_12859
1.7699999999999996,320,S124147486,Planet_12860
1.87,300,S434206698,Planet_12861
16.269999999999996,107,S409177632,Planet_12862
2.869999999999999,243,S255862810,Planet_12863
0.67,319,S1252178,Planet_12864
1.0699999999999998,494,S400316888,Planet_12865
2.1699999999999995,129,S207468713,Planet_12866
1.0699999999999998,495,S257189486,Planet_12867
1.0699999999999998,221,S9068085,Planet_12868
1.17,369,S359271092,Planet_12869
2.77,189,S301244855,Planet_12870
2.27,611,S34224474,Planet_12871
1.27,413,S22102358,Planet_12872
1.5699999999999998,19,S62740103,Planet_12873
1.37,19,S372896796,Planet_12874
3.0699999999999994,400,S320997982,Planet_12875
3.27,254,S167365279,Planet_12876
1.37,34,S314804906,Planet_12877
1.67,88,S289499031,Planet_12878
1.97,106,S156817668,Planet_12879
1.0699999999999998,155,S410008047,Planet_12880
2.5699999999999994,164,S256517649,Planet_12881
0.77,321,S279649049,Planet_12882
2.47,183,S114948814,Planet_12883
1.97,57,S464452462,Planet_12884
5.169999999999999,131,S147437041,Planet_12885
12.869999999999996,16,S40834637,Planet_12886
1.5699999999999998,307,S44670257,Planet_12887
0.77,102,S66779068,Planet_12888
1.4699999999999998,176,S3819571,Planet_12889
1.87,382,S75634405,Planet_12890
2.27,613,S302895088,Planet_12891
1.4699999999999998,142,S388799527,Planet_12892
1.4699999999999998,145,S377415363,Planet_12893
2.27,116,S402180616,Planet_12894
2.869999999999999,73,S156929912,Planet_12895
4.969999999999999,293,S5295337,Planet_12896
2.07,10,S289643770,Planet_12897
0.77,411,S83242272,Planet_12898
1.37,210,S408191404,Planet_12899
3.369999999999999,204,S153742066,Planet_12900
6.669999999999998,83,S120278801,Planet_12901
10.969999999999995,213,S229902025,Planet_12902
3.27,521,S346783960,Planet_12903
2.1699999999999995,112,S266295708,Planet_12904
2.5699999999999994,24,S380584389,Planet_12905
0.67,436,S79404795,Planet_12906
0.67,130,S105438724,Planet_12907
0.77,41,S366661076,Planet_12908
0.77,12,S412778373,Planet_12909
2.37,19,S281906915,Planet_12910
2.1699999999999995,21,S356226244,Planet_12911
1.0699999999999998,445,S311959703,Planet_12912
2.869999999999999,313,S354287508,Planet_12913
1.87,90,S66766055,Planet_12914
0.97,188,S145015449,Planet_12915
3.0699999999999994,21,S362271177,Planet_12916
1.37,267,S282950405,Planet_12917
2.5699999999999994,581,S86197107,Planet_12918
1.37,338,S443618968,Planet_12919
0.77,507,S373191488,Planet_12920
0.67,475,S441697775,Planet_12921
2.47,56,S435246332,Planet_12922
4.27,276,S389198736,Planet_12923
3.869999999999999,20,S30504485,Planet_12924
0.67,10,S317066460,Planet_12925
2.6699999999999995,543,S604446820,Planet_12926
0.87,404,S455179026,Planet_12927
1.5699999999999998,23,S409374262,Planet_12928
0.77,64,S286838413,Planet_12929
3.0699999999999994,11,S141411201,Planet_12930
2.77,36,S169051549,Planet_12931
0.67,10,S49603982,Planet_12932
1.7699999999999996,18,S387496444,Planet_12933
1.97,305,S151412067,Planet_12934
1.7699999999999996,129,S290468468,Planet_12935
0.87,38,S471012633,Planet_12936
2.27,106,S5738528,Planet_12937
2.37,55,S450071562,Planet_12938
11.369999999999996,318,S91528642,Planet_12939
0.67,473,S352179145,Planet_12940
1.37,97,S382276154,Planet_12941
0.97,67,S46263480,Planet_12942
2.07,26,S62904024,Planet_12943
2.9699999999999998,89,S260708537,Planet_12944
8.069999999999999,223,S247117382,Planet_12945
2.869999999999999,18,S49511355,Planet_12946
1.97,41,S386569405,Planet_12947
0.87,255,S17516667,Planet_12948
0.97,114,S355476572,Planet_12949
0.77,268,S14244561,Planet_12950
0.87,154,S3567372,Planet_12951
1.37,35,S322679290,Planet_12952
1.87,149,S463593039,Planet_12953
1.97,15,S301880196,Planet_12954
1.0699999999999998,60,S314989124,Planet_12955
2.37,112,S48618858,Planet_12956
1.27,46,S207436278,Planet_12957
1.37,12,S204351645,Planet_12958
1.17,123,S100103200,Planet_12959
0.97,48,S310843030,Planet_12960
1.4699999999999998,37,S124234446,Planet_12961
2.77,229,S382582555,Planet_12962
1.27,16,S258868211,Planet_12963
2.6699999999999995,371,S173755625,Planet_12964
1.4699999999999998,327,S253923637,Planet_12965
2.869999999999999,177,S163086486,Planet_12966
2.07,327,S456892725,Planet_12967
4.369999999999999,525,S287589266,Planet_12968
1.7699999999999996,244,S184782039,Planet_12969
2.869999999999999,546,S427162854,Planet_12970
10.269999999999998,566,S374029463,Planet_12971
1.7699999999999996,508,S144068704,Planet_12972
0.67,108,S401944428,Planet_12973
1.27,15,S161786114,Planet_12974
1.7699999999999996,218,S277712053,Planet_12975
2.869999999999999,347,S258822427,Planet_12976
1.37,245,S136751822,Planet_12977
7.369999999999998,383,S234994474,Planet_12978
0.97,511,S201880512,Planet_12979
2.5699999999999994,242,S156372015,Planet_12980
1.37,28,S372917714,Planet_12981
2.9699999999999998,21,S93927410,Planet_12982
1.0699999999999998,88,S325415605,Planet_12983
0.77,28,S9171711,Planet_12984
1.67,17,S260519231,Planet_12985
1.67,80,S387400240,Planet_12986
2.869999999999999,344,S197146239,Planet_12987
1.87,199,S426400173,Planet_12988
2.27,99,S24467943,Planet_12989
5.969999999999999,582,S142275448,Planet_12990
2.37,560,S143987080,Planet_12991
1.67,24,S464405850,Planet_12992
0.87,15,S369462158,Planet_12993
1.27,58,S369707376,Planet_12994
1.87,75,S99738392,Planet_12995
2.47,207,S632519156,Planet_12996
2.07,77,S435927648,Planet_12997
2.47,12,S308841579,Planet_12998
1.37,103,S70581313,Planet_12999
0.77,383,S201322507,Planet_13000
0.87,17,S423082848,Planet_13001
0.87,17,S432025392,Planet_13002
3.9699999999999993,101,S2518520,Planet_13003
0.67,486,S81041820,Planet_13004
1.4699999999999998,142,S22848435,Planet_13005
4.769999999999999,11,S408510494,Planet_13006
0.87,408,S180240197,Planet_13007
1.0699999999999998,26,S160184067,Planet_13008
4.869999999999999,420,S114532819,Planet_13009
1.37,82,S310004225,Planet_13010
1.87,101,S127532471,Planet_13011
0.97,13,S55464690,Planet_13012
2.47,45,S176548942,Planet_13013
2.869999999999999,49,S179068307,Planet_13014
3.27,261,S615615000,Planet_13015
4.869999999999999,499,S197247983,Planet_13016
0.87,14,S237914586,Planet_13017
1.0699999999999998,162,S367758219,Planet_13018
3.369999999999999,45,S430590314,Planet_13019
0.87,232,S248209920,Planet_13020
0.67,12,S323494153,Planet_13021
3.4699999999999998,452,S213041474,Planet_13022
1.0699999999999998,633,S24247334,Planet_13023
1.37,12,S165977985,Planet_13024
1.17,45,S161729713,Planet_13025
1.97,195,S65417117,Planet_13026
1.0699999999999998,607,S147133612,Planet_13027
1.37,491,S429118330,Planet_13028
4.569999999999999,23,S257715493,Planet_13029
1.37,19,S206622446,Planet_13030
2.869999999999999,53,S328324648,Planet_13031
1.37,62,S172773051,Planet_13032
0.97,453,S158917731,Planet_13033
1.87,370,S238115675,Planet_13034
1.87,194,S410540533,Planet_13035
1.97,74,S1506670230,Planet_13036
2.47,53,S233196602,Planet_13037
1.0699999999999998,299,S118295516,Planet_13038
2.9699999999999998,225,S382525982,Planet_13039
2.47,107,S313874586,Planet_13040
1.27,17,S357169945,Planet_13041
0.67,312,S267803418,Planet_13042
2.1699999999999995,23,S167121,Planet_13043
0.87,39,S143056789,Planet_13044
1.37,349,S217777441,Planet_13045
2.9699999999999998,21,S457886772,Planet_13046
9.169999999999998,225,S280200611,Planet_13047
4.169999999999999,101,S431312513,Planet_13048
7.669999999999998,107,S186363552,Planet_13049
3.1699999999999995,108,Snan,Planet_13050
0.67,31,Snan,Planet_13051
2.6699999999999995,626,S5979133,Planet_13052
0.67,578,S459958326,Planet_13053
7.5699999999999985,597,S394007775,Planet_13054
1.5699999999999998,122,S291038439,Planet_13055
3.1699999999999995,221,S121421711,Planet_13056
1.37,20,S144294818,Planet_13057
1.0699999999999998,211,S266016749,Planet_13058
0.87,407,S459565648,Planet_13059
1.0699999999999998,102,S111184885,Planet_13060
0.87,11,S391844777,Planet_13061
8.769999999999998,82,S144155897,Planet_13062
1.0699999999999998,54,S81246083,Planet_13063
2.77,105,S193876487,Planet_13064
1.4699999999999998,24,S299296979,Planet_13065
2.47,28,S393970919,Planet_13066
7.469999999999999,87,S942329209,Planet_13067
0.87,22,S243677000,Planet_13068
15.569999999999997,346,S393640831,Planet_13069
1.27,133,S14369814,Planet_13070
2.47,142,S346900193,Planet_13071
2.37,41,S296700267,Planet_13072
0.77,175,S16917398,Planet_13073
1.5699999999999998,20,S32545457,Planet_13074
1.67,24,S299099679,Planet_13075
0.87,276,S4917919,Planet_13076
5.569999999999999,510,S336893636,Planet_13077
1.27,504,S153917759,Planet_13078
1.5699999999999998,21,S435876741,Planet_13079
0.97,16,S355480244,Planet_13080
0.67,220,S390129724,Planet_13081
2.77,246,S245819720,Planet_13082
2.07,200,S408593981,Planet_13083
1.17,61,S312885008,Planet_13084
0.67,170,S9887662,Planet_13085
5.369999999999999,138,S257398374,Planet_13086
1.4699999999999998,373,S346365189,Planet_13087
2.5699999999999994,140,S70514364,Planet_13088
1.17,600,S435294041,Planet_13089
1.27,444,S68936604,Planet_13090
2.27,571,S446131714,Planet_13091
0.87,106,S408130762,Planet_13092
0.97,30,S252795957,Planet_13093
1.27,83,S181789880,Planet_13094
1.97,526,S77547242,Planet_13095
1.0699999999999998,54,S371520835,Planet_13096
0.67,338,S276855687,Planet_13097
0.67,583,S306484795,Planet_13098
0.77,174,S16034007,Planet_13099
0.67,329,S318566416,Planet_13100
1.27,120,S26336706,Planet_13101
1.87,17,S446170645,Planet_13102
0.77,300,S214558913,Planet_13103
2.5699999999999994,159,S460067872,Planet_13104
2.5699999999999994,93,S290052260,Planet_13105
2.47,259,S311064351,Planet_13106
0.97,180,S360079643,Planet_13107
0.67,227,S243230161,Planet_13108
1.17,156,S50227884,Planet_13109
1.17,422,S100335154,Planet_13110
0.77,111,S248909292,Planet_13111
1.37,20,S381858289,Planet_13112
1.17,325,S57570218,Planet_13113
0.87,94,S337479710,Planet_13114
0.77,455,S452662638,Planet_13115
2.07,83,S431601118,Planet_13116
4.569999999999999,275,S350083732,Planet_13117
0.97,638,S168632811,Planet_13118
0.67,638,S282773740,Planet_13119
1.87,49,S406770227,Planet_13120
3.369999999999999,100,S452782929,Planet_13121
5.769999999999999,504,S136915882,Planet_13122
0.67,142,S256097450,Planet_13123
2.27,632,S223964531,Planet_13124
0.77,61,S77959498,Planet_13125
0.67,173,S105134131,Planet_13126
1.27,61,Snan,Planet_13127
2.6699999999999995,262,S242994949,Planet_13128
3.27,56,S391095065,Planet_13129
1.87,108,S381316671,Planet_13130
0.87,14,S142851295,Planet_13131
0.67,31,S101141436,Planet_13132
2.37,79,S268140184,Planet_13133
1.7699999999999996,17,S250193088,Planet_13134
0.77,162,S153498031,Planet_13135
5.869999999999999,136,S27972833,Planet_13136
1.67,516,S96745915,Planet_13137
1.97,153,S444981082,Planet_13138
1.7699999999999996,451,S89142278,Planet_13139
1.0699999999999998,99,S56143189,Planet_13140
15.469999999999995,134,S411731792,Planet_13141
1.7699999999999996,104,S242940550,Planet_13142
3.869999999999999,322,S87752739,Planet_13143
3.0699999999999994,137,S430246515,Planet_13144
3.1699999999999995,234,S188317167,Planet_13145
2.47,115,S16959673,Planet_13146
3.27,283,S347346532,Planet_13147
1.27,81,S88116985,Planet_13148
0.77,99,S344136084,Planet_13149
2.6699999999999995,10,S152825519,Planet_13150
2.37,451,S610701457,Planet_13151
0.87,303,S97815168,Planet_13152
3.27,23,S460067868,Planet_13153
1.0699999999999998,18,S245902283,Planet_13154
1.5699999999999998,19,S469539957,Planet_13155
2.47,560,S382525982,Planet_13156
3.1699999999999995,305,S145975853,Planet_13157
9.269999999999998,38,S1152990442,Planet_13158
1.37,145,S181015118,Planet_13159
2.07,13,S10923481,Planet_13160
0.77,148,S44577693,Planet_13161
1.37,185,S2624725,Planet_13162
0.87,320,S468816607,Planet_13163
10.169999999999998,313,S160991902,Planet_13164
0.87,195,S170785407,Planet_13165
1.7699999999999996,208,S189721082,Planet_13166
1.97,149,S402202943,Planet_13167
0.67,34,S245873351,Planet_13168
