planet_radius,Period(Days)
6.5699999999999985,373
0.87,154
1.27,516
0.67,78
1.17,100
1.7699999999999996,12
0.67,21
2.3699999999999997,346
0.67,184
0.87,230
1.4699999999999998,216
3.0699999999999994,551
2.2699999999999996,38
2.07,364
5.5699999999999985,603
2.7699999999999996,611
0.77,528
1.8699999999999997,188
3.369999999999999,616
1.3699999999999999,143
10.669999999999998,13
2.4699999999999998,561
0.97,435
2.07,129
1.0699999999999998,13
3.9699999999999993,11
3.2699999999999996,345
5.0699999999999985,80
6.269999999999999,211
4.769999999999999,113
2.3699999999999997,13
2.4699999999999998,88
1.67,636
0.67,341
2.1699999999999995,105
0.77,364
0.77,169
1.67,76
0.67,314
0.97,119
3.669999999999999,399
0.77,262
1.9699999999999998,61
1.3699999999999999,12
0.97,126
12.569999999999997,58
1.9699999999999998,26
8.869999999999997,114
0.97,69
0.67,197
3.2699999999999996,243
0.77,109
0.67,638
6.0699999999999985,249
1.8699999999999997,586
2.1699999999999995,58
0.97,37
0.77,375
3.869999999999999,349
4.369999999999999,442
0.87,513
1.8699999999999997,197
1.9699999999999998,107
5.169999999999999,392
1.0699999999999998,528
1.4699999999999998,289
0.67,27
0.67,236
0.97,64
1.4699999999999998,551
0.77,619
8.469999999999999,23
1.4699999999999998,75
2.6699999999999995,59
1.67,29
0.87,308
0.87,38
1.67,433
4.569999999999999,208
0.77,105
1.17,249
0.67,42
1.9699999999999998,270
2.869999999999999,609
1.5699999999999998,393
1.0699999999999998,472
2.5699999999999994,198
0.67,177
0.77,204
3.1699999999999995,241
0.97,112
10.169999999999998,511
2.5699999999999994,45
1.4699999999999998,42
4.169999999999999,205
5.269999999999999,229
3.5699999999999994,111
0.67,60
1.5699999999999998,20
1.4699999999999998,184
1.4699999999999998,11
0.97,26
1.27,257
2.6699999999999995,533
5.169999999999999,220
3.1699999999999995,54
2.3699999999999997,30
0.97,600
0.97,92
1.4699999999999998,208
2.4699999999999998,392
0.97,28
0.97,31
1.17,567
0.67,188
1.0699999999999998,232
0.67,34
12.469999999999997,139
0.97,45
1.27,59
1.0699999999999998,239
1.0699999999999998,112
1.3699999999999999,19
2.4699999999999998,292
1.17,38
1.0699999999999998,15
0.97,11
2.869999999999999,490
1.27,232
1.7699999999999996,24
1.17,629
1.7699999999999996,132
0.87,12
1.0699999999999998,490
2.869999999999999,84
1.9699999999999998,89
0.77,411
9.769999999999998,243
0.97,127
1.17,193
3.669999999999999,532
1.27,209
3.669999999999999,218
1.3699999999999999,295
5.269999999999999,289
1.67,157
0.77,14
0.97,29
0.77,116
1.3699999999999999,179
2.2699999999999996,340
0.77,108
2.1699999999999995,73
2.7699999999999996,295
1.5699999999999998,523
0.77,29
0.67,69
8.37,97
0.77,224
0.97,375
0.77,238
2.3699999999999997,367
3.0699999999999994,54
2.9699999999999993,468
1.0699999999999998,538
3.2699999999999996,27
0.67,197
1.17,64
0.87,10
0.67,584
1.17,63
2.7699999999999996,182
0.97,332
0.87,213
1.5699999999999998,385
1.5699999999999998,105
0.87,24
0.67,111
1.3699999999999999,54
1.17,533
0.97,92
0.77,63
1.7699999999999996,15
2.3699999999999997,75
1.9699999999999998,83
1.0699999999999998,45
1.17,17
1.17,293
1.8699999999999997,606
0.97,63
2.4699999999999998,146
2.07,172
0.87,72
0.67,28
1.5699999999999998,292
3.769999999999999,20
2.2699999999999996,77
4.469999999999999,20
2.2699999999999996,12
15.469999999999997,197
0.97,34
2.1699999999999995,47
0.87,511
0.87,234
3.1699999999999995,340
2.3699999999999997,17
0.67,613
0.87,177
2.1699999999999995,380
0.87,91
5.169999999999999,33
0.97,135
1.3699999999999999,422
10.169999999999998,487
0.77,45
1.9699999999999998,173
1.67,18
1.3699999999999999,23
1.0699999999999998,286
1.0699999999999998,91
1.4699999999999998,144
1.8699999999999997,23
2.07,299
1.0699999999999998,600
12.169999999999998,219
3.0699999999999994,10
1.67,458
3.0699999999999994,296
0.97,543
1.3699999999999999,466
4.669999999999999,10
1.0699999999999998,273
9.069999999999999,74
0.87,217
0.87,147
1.3699999999999999,598
4.869999999999999,18
5.169999999999999,541
6.169999999999999,581
1.17,615
0.67,253
1.7699999999999996,66
2.4699999999999998,165
4.369999999999999,501
0.67,373
2.2699999999999996,352
2.4699999999999998,353
1.0699999999999998,229
2.1699999999999995,301
0.87,606
1.5699999999999998,29
3.369999999999999,265
1.17,594
3.0699999999999994,555
2.869999999999999,304
1.3699999999999999,65
2.1699999999999995,26
2.6699999999999995,352
0.67,87
1.17,467
0.67,228
0.97,125
1.8699999999999997,524
1.4699999999999998,152
0.67,143
3.769999999999999,28
1.5699999999999998,363
9.069999999999999,30
0.97,12
2.1699999999999995,25
7.169999999999998,123
0.97,91
4.169999999999999,88
4.169999999999999,12
0.77,320
1.17,601
1.27,136
0.87,304
0.67,163
3.369999999999999,491
1.27,284
3.669999999999999,397
0.97,440
2.4699999999999998,338
1.17,230
2.5699999999999994,76
0.97,61
4.069999999999999,15
0.67,32
2.2699999999999996,509
2.7699999999999996,37
3.2699999999999996,362
1.27,82
11.969999999999997,480
1.67,170
0.77,56
1.3699999999999999,348
6.169999999999999,209
1.67,37
1.67,83
2.07,308
1.3699999999999999,319
12.569999999999997,213
1.7699999999999996,527
1.7699999999999996,21
2.1699999999999995,217
1.4699999999999998,375
1.9699999999999998,112
3.2699999999999996,198
2.3699999999999997,301
2.869999999999999,184
0.77,138
2.4699999999999998,11
0.77,15
1.5699999999999998,136
3.369999999999999,322
0.87,32
4.969999999999999,10
0.77,503
1.3699999999999999,207
0.77,115
2.07,293
1.67,175
0.87,71
1.5699999999999998,171
2.869999999999999,64
4.27,466
2.4699999999999998,167
3.1699999999999995,202
5.5699999999999985,163
0.67,13
0.97,61
0.67,83
1.5699999999999998,311
3.369999999999999,289
0.87,188
1.4699999999999998,66
13.069999999999997,532
0.77,518
1.5699999999999998,373
1.17,67
6.0699999999999985,508
2.3699999999999997,549
0.87,101
2.869999999999999,28
0.87,132
2.9699999999999993,151
9.969999999999997,274
1.17,311
0.77,45
1.3699999999999999,207
0.67,398
1.0699999999999998,339
3.1699999999999995,122
2.5699999999999994,335
1.17,505
1.3699999999999999,202
1.27,242
2.5699999999999994,25
0.67,357
1.67,170
2.1699999999999995,164
1.0699999999999998,131
1.0699999999999998,156
3.2699999999999996,613
9.869999999999997,136
3.2699999999999996,417
9.369999999999997,83
6.5699999999999985,515
4.769999999999999,100
2.9699999999999993,116
1.7699999999999996,330
3.9699999999999993,37
0.77,22
2.07,463
2.2699999999999996,31
1.5699999999999998,75
1.4699999999999998,560
1.27,412
1.17,54
0.77,432
0.67,228
0.67,150
1.17,185
1.27,89
0.67,46
1.27,267
3.669999999999999,138
0.67,291
0.67,386
1.0699999999999998,448
10.869999999999997,40
2.5699999999999994,304
1.9699999999999998,159
2.3699999999999997,159
0.77,459
0.97,636
0.67,183
1.7699999999999996,24
1.8699999999999997,569
1.27,79
2.07,69
1.0699999999999998,99
5.169999999999999,306
0.67,445
1.27,18
1.8699999999999997,46
1.0699999999999998,271
1.67,429
0.67,207
0.77,12
2.7699999999999996,94
1.4699999999999998,17
1.4699999999999998,54
3.369999999999999,258
3.369999999999999,125
1.3699999999999999,265
1.7699999999999996,224
2.1699999999999995,77
0.77,25
1.7699999999999996,35
3.869999999999999,85
0.87,157
2.7699999999999996,124
0.67,337
0.97,65
2.4699999999999998,19
1.9699999999999998,203
0.97,247
1.27,332
2.1699999999999995,219
2.3699999999999997,573
1.67,26
7.169999999999998,152
0.97,448
0.77,267
3.1699999999999995,71
1.4699999999999998,13
2.1699999999999995,38
0.67,98
1.27,355
2.9699999999999993,27
0.67,21
0.97,281
1.0699999999999998,26
0.67,83
0.77,117
2.4699999999999998,245
12.669999999999996,165
2.7699999999999996,483
1.27,286
1.3699999999999999,94
0.77,482
0.77,12
6.869999999999998,145
1.0699999999999998,27
0.87,31
4.169999999999999,489
1.17,547
2.2699999999999996,623
2.7699999999999996,34
3.9699999999999993,624
0.97,514
0.67,15
0.87,397
5.969999999999999,79
0.77,89
1.0699999999999998,20
2.7699999999999996,73
0.77,51
3.2699999999999996,34
1.3699999999999999,61
13.969999999999997,142
1.9699999999999998,407
0.77,81
0.77,19
1.8699999999999997,170
2.4699999999999998,361
6.0699999999999985,277
0.77,372
1.27,39
6.369999999999998,278
0.67,427
1.7699999999999996,239
1.0699999999999998,51
2.869999999999999,119
2.9699999999999993,59
1.0699999999999998,381
1.5699999999999998,200
2.7699999999999996,487
1.27,111
3.2699999999999996,122
0.67,235
0.77,15
0.67,265
1.0699999999999998,69
3.369999999999999,488
3.4699999999999993,388
3.369999999999999,392
1.0699999999999998,97
1.0699999999999998,491
1.3699999999999999,193
2.5699999999999994,106
9.669999999999998,585
1.7699999999999996,509
4.069999999999999,426
0.77,210
8.769999999999998,300
2.07,349
1.0699999999999998,98
3.2699999999999996,154
1.27,388
2.9699999999999993,201
0.77,71
0.77,281
2.9699999999999993,11
0.67,39
1.17,134
0.67,412
1.3699999999999999,27
1.27,521
0.77,157
3.4699999999999993,44
1.3699999999999999,314
7.269999999999999,534
2.9699999999999993,89
1.5699999999999998,67
0.67,219
1.3699999999999999,14
1.17,51
0.67,29
3.0699999999999994,75
1.5699999999999998,407
2.5699999999999994,28
0.77,12
3.9699999999999993,30
1.0699999999999998,370
5.369999999999999,26
1.67,553
1.8699999999999997,81
0.87,68
2.6699999999999995,71
1.5699999999999998,168
0.77,343
1.7699999999999996,17
0.67,178
0.97,95
3.0699999999999994,326
0.67,67
3.1699999999999995,10
1.0699999999999998,71
14.969999999999997,59
3.769999999999999,30
1.8699999999999997,263
1.67,97
2.2699999999999996,26
2.7699999999999996,20
1.67,300
0.87,74
0.97,21
1.9699999999999998,261
2.7699999999999996,13
2.1699999999999995,10
0.87,310
1.67,372
3.4699999999999993,52
3.769999999999999,71
0.97,18
4.069999999999999,39
0.77,481
2.869999999999999,421
3.1699999999999995,251
1.8699999999999997,386
7.5699999999999985,200
1.4699999999999998,474
2.3699999999999997,331
0.77,129
0.87,422
0.97,364
0.67,40
2.3699999999999997,11
0.97,25
2.869999999999999,466
1.9699999999999998,36
1.0699999999999998,292
1.4699999999999998,31
0.77,161
2.2699999999999996,80
2.5699999999999994,216
0.67,36
0.67,216
4.27,574
0.77,116
2.07,397
0.87,579
2.07,18
2.1699999999999995,96
1.17,64
1.0699999999999998,13
3.0699999999999994,241
1.3699999999999999,14
0.87,562
2.1699999999999995,271
2.7699999999999996,22
2.1699999999999995,40
3.2699999999999996,335
0.67,53
1.8699999999999997,234
2.07,531
3.0699999999999994,249
0.87,22
2.1699999999999995,510
0.67,64
2.4699999999999998,293
0.87,408
1.27,186
0.67,244
13.169999999999996,125
1.17,301
1.67,106
1.9699999999999998,614
1.4699999999999998,112
1.7699999999999996,247
1.27,49
1.7699999999999996,543
1.0699999999999998,45
1.9699999999999998,61
12.669999999999996,104
1.3699999999999999,398
1.7699999999999996,541
3.1699999999999995,170
3.1699999999999995,10
2.4699999999999998,43
1.5699999999999998,188
1.7699999999999996,221
0.97,42
1.67,638
0.97,297
0.77,141
0.77,53
3.2699999999999996,174
1.5699999999999998,48
2.2699999999999996,23
1.67,22
1.7699999999999996,426
0.67,27
2.3699999999999997,527
3.369999999999999,498
3.0699999999999994,85
0.77,171
3.1699999999999995,447
2.3699999999999997,107
1.7699999999999996,439
12.169999999999998,440
1.8699999999999997,169
0.77,218
3.5699999999999994,149
2.5699999999999994,24
0.97,93
1.27,70
2.5699999999999994,264
0.67,70
1.8699999999999997,13
2.9699999999999993,380
0.77,36
0.97,284
2.4699999999999998,159
1.17,14
0.67,10
0.67,558
1.5699999999999998,337
0.77,24
4.569999999999999,181
2.4699999999999998,10
2.869999999999999,14
6.169999999999999,52
1.17,17
2.3699999999999997,162
0.67,42
4.069999999999999,496
0.87,24
0.87,12
0.77,140
2.6699999999999995,279
1.7699999999999996,256
1.0699999999999998,253
9.569999999999999,17
1.4699999999999998,146
0.87,170
0.77,539
3.5699999999999994,615
3.1699999999999995,320
1.67,18
0.67,161
2.1699999999999995,438
1.8699999999999997,395
1.7699999999999996,109
1.17,585
1.27,476
1.7699999999999996,505
0.97,626
3.369999999999999,219
0.67,289
1.9699999999999998,289
5.5699999999999985,552
1.7699999999999996,252
0.77,23
2.1699999999999995,160
1.8699999999999997,338
0.77,167
1.17,132
2.3699999999999997,17
3.0699999999999994,31
3.0699999999999994,148
0.67,21
1.0699999999999998,154
2.6699999999999995,616
0.87,29
1.67,12
1.3699999999999999,48
1.0699999999999998,14
1.27,293
12.569999999999997,97
0.67,376
1.8699999999999997,333
0.67,160
0.77,190
0.77,122
9.769999999999998,112
2.3699999999999997,25
1.4699999999999998,571
1.5699999999999998,26
1.17,413
2.9699999999999993,156
1.3699999999999999,478
2.1699999999999995,638
1.9699999999999998,47
1.9699999999999998,85
1.0699999999999998,371
0.87,165
1.3699999999999999,13
4.669999999999999,72
6.169999999999999,380
2.5699999999999994,440
0.77,168
0.77,64
0.97,216
1.4699999999999998,203
0.97,238
1.27,30
0.87,78
2.07,245
0.97,12
2.5699999999999994,11
2.869999999999999,77
6.169999999999999,454
2.6699999999999995,53
2.3699999999999997,60
0.87,137
2.7699999999999996,554
0.97,161
0.77,543
0.67,64
0.97,250
2.7699999999999996,21
1.4699999999999998,197
0.97,638
1.17,96
0.97,511
0.97,29
0.87,140
2.5699999999999994,91
1.27,13
3.369999999999999,593
1.0699999999999998,392
2.7699999999999996,23
0.87,42
4.469999999999999,184
2.2699999999999996,438
2.1699999999999995,70
1.0699999999999998,33
3.369999999999999,204
10.369999999999997,67
1.0699999999999998,228
1.4699999999999998,51
0.67,259
2.5699999999999994,30
1.8699999999999997,203
4.369999999999999,407
7.5699999999999985,353
0.67,100
0.87,153
1.9699999999999998,54
4.669999999999999,224
2.3699999999999997,135
1.4699999999999998,611
11.869999999999997,197
3.2699999999999996,275
0.87,28
0.67,282
2.07,597
3.5699999999999994,10
9.369999999999997,127
3.4699999999999993,518
6.169999999999999,143
1.17,524
0.97,249
1.17,430
1.27,40
3.869999999999999,386
0.77,198
2.3699999999999997,186
1.8699999999999997,19
0.77,74
3.1699999999999995,46
1.67,64
4.27,563
0.87,216
3.869999999999999,36
1.67,18
1.0699999999999998,256
0.87,98
2.6699999999999995,585
0.67,163
1.3699999999999999,471
1.27,462
3.0699999999999994,21
1.9699999999999998,21
1.4699999999999998,344
0.87,40
0.77,532
2.07,226
1.0699999999999998,524
0.67,26
0.97,27
3.0699999999999994,593
1.0699999999999998,10
14.769999999999996,57
1.67,45
1.27,227
16.169999999999998,123
0.87,144
1.9699999999999998,34
4.469999999999999,212
8.869999999999997,10
3.669999999999999,42
1.3699999999999999,108
0.97,18
2.4699999999999998,297
3.869999999999999,499
1.8699999999999997,200
1.0699999999999998,87
1.17,69
0.97,68
1.7699999999999996,298
4.169999999999999,493
0.77,159
1.17,254
2.869999999999999,81
4.769999999999999,582
1.7699999999999996,544
1.3699999999999999,577
1.5699999999999998,124
0.77,65
1.4699999999999998,312
0.77,99
1.27,31
1.5699999999999998,210
0.77,97
1.9699999999999998,632
3.769999999999999,190
2.9699999999999993,238
0.77,35
0.67,94
1.5699999999999998,79
1.0699999999999998,17
1.9699999999999998,72
1.17,50
5.669999999999999,190
6.169999999999999,10
0.97,123
1.17,577
4.27,253
3.0699999999999994,161
0.67,179
2.9699999999999993,10
4.969999999999999,281
2.2699999999999996,12
3.0699999999999994,230
1.9699999999999998,161
1.4699999999999998,531
0.87,45
0.97,375
2.5699999999999994,261
0.77,12
5.769999999999999,99
2.1699999999999995,312
1.27,599
1.27,39
2.4699999999999998,318
0.67,398
2.6699999999999995,199
1.0699999999999998,67
1.0699999999999998,438
2.9699999999999993,544
3.9699999999999993,303
1.27,565
1.9699999999999998,298
0.77,147
0.77,31
2.3699999999999997,15
3.769999999999999,418
0.87,567
3.0699999999999994,15
1.5699999999999998,367
4.969999999999999,249
1.17,324
1.17,39
1.0699999999999998,19
1.4699999999999998,308
0.77,324
7.169999999999998,224
2.7699999999999996,280
1.3699999999999999,83
2.9699999999999993,575
1.27,587
1.3699999999999999,638
1.67,284
1.27,29
1.5699999999999998,101
4.569999999999999,99
0.67,486
7.369999999999998,22
2.869999999999999,26
0.87,66
2.3699999999999997,484
1.3699999999999999,29
0.77,124
1.8699999999999997,27
2.2699999999999996,20
0.97,335
0.97,385
1.9699999999999998,466
0.97,167
0.97,505
0.67,279
4.869999999999999,459
0.67,403
1.27,14
3.369999999999999,126
0.87,186
2.9699999999999993,117
2.2699999999999996,489
0.87,233
2.9699999999999993,595
0.67,68
2.2699999999999996,318
0.67,29
1.67,86
2.9699999999999993,110
1.3699999999999999,197
0.67,567
4.969999999999999,604
2.3699999999999997,23
0.87,143
1.8699999999999997,450
1.8699999999999997,14
2.07,135
1.17,36
1.0699999999999998,119
1.0699999999999998,54
0.67,50
2.4699999999999998,119
1.0699999999999998,216
1.27,297
1.17,144
2.9699999999999993,173
0.97,401
1.4699999999999998,150
0.77,43
1.3699999999999999,68
3.769999999999999,566
1.67,293
2.7699999999999996,31
9.969999999999997,193
0.97,188
1.3699999999999999,552
1.5699999999999998,25
8.469999999999999,198
0.87,17
2.869999999999999,96
2.07,276
1.4699999999999998,117
1.4699999999999998,514
1.0699999999999998,13
4.469999999999999,93
1.67,588
1.4699999999999998,15
2.1699999999999995,319
2.2699999999999996,638
4.669999999999999,461
2.7699999999999996,195
3.869999999999999,83
0.97,128
1.27,12
0.77,270
1.17,55
1.67,599
0.67,241
1.27,81
4.27,10
6.169999999999999,204
3.1699999999999995,256
0.97,47
1.0699999999999998,36
1.4699999999999998,599
1.0699999999999998,288
1.5699999999999998,304
2.1699999999999995,632
2.1699999999999995,125
1.17,88
0.77,20
2.1699999999999995,260
0.67,32
1.7699999999999996,76
2.4699999999999998,602
0.67,65
9.169999999999998,62
1.7699999999999996,60
1.0699999999999998,71
3.2699999999999996,592
3.769999999999999,230
3.0699999999999994,20
0.67,28
2.4699999999999998,214
0.87,571
3.5699999999999994,428
2.1699999999999995,440
11.869999999999997,109
1.3699999999999999,414
1.17,154
0.97,20
0.87,151
2.3699999999999997,34
1.3699999999999999,73
2.6699999999999995,524
1.67,73
2.5699999999999994,33
4.169999999999999,379
3.869999999999999,15
3.0699999999999994,119
1.27,132
2.4699999999999998,320
1.4699999999999998,178
2.7699999999999996,51
3.0699999999999994,37
2.07,11
0.97,295
0.87,125
0.77,165
1.3699999999999999,15
0.87,44
1.27,164
1.67,11
5.669999999999999,143
3.369999999999999,279
2.869999999999999,302
2.1699999999999995,44
0.67,70
1.17,318
0.97,28
0.67,253
1.9699999999999998,203
1.27,72
0.87,229
1.67,10
0.77,23
3.5699999999999994,405
5.869999999999999,426
1.67,146
2.5699999999999994,13
0.97,104
2.1699999999999995,381
0.67,149
0.97,201
0.67,35
1.5699999999999998,17
3.0699999999999994,166
2.9699999999999993,454
1.5699999999999998,117
3.0699999999999994,261
2.869999999999999,54
1.4699999999999998,553
2.5699999999999994,44
4.27,355
1.5699999999999998,423
1.17,115
1.3699999999999999,67
2.1699999999999995,14
2.7699999999999996,450
3.4699999999999993,147
0.97,189
5.5699999999999985,180
0.67,387
3.869999999999999,95
2.2699999999999996,622
1.0699999999999998,14
1.17,451
0.67,45
0.67,351
0.97,514
2.9699999999999993,32
4.769999999999999,108
1.27,74
1.7699999999999996,505
0.77,28
0.67,335
1.8699999999999997,429
0.77,12
2.7699999999999996,64
0.97,45
1.4699999999999998,361
3.2699999999999996,282
1.5699999999999998,30
2.9699999999999993,253
1.0699999999999998,75
3.0699999999999994,363
1.27,42
2.869999999999999,381
0.77,256
6.869999999999998,108
3.769999999999999,437
1.5699999999999998,487
1.27,513
0.87,13
1.0699999999999998,10
1.17,41
2.4699999999999998,334
2.07,488
0.67,25
3.0699999999999994,23
1.0699999999999998,255
1.0699999999999998,274
2.869999999999999,230
1.3699999999999999,176
1.5699999999999998,15
2.4699999999999998,20
2.9699999999999993,62
0.97,307
1.0699999999999998,353
1.9699999999999998,101
1.4699999999999998,33
0.77,544
1.17,48
1.0699999999999998,145
2.9699999999999993,161
2.3699999999999997,206
1.4699999999999998,250
0.77,201
2.869999999999999,78
0.87,35
4.469999999999999,156
6.869999999999998,267
1.5699999999999998,68
0.87,276
7.869999999999998,435
7.0699999999999985,99
1.9699999999999998,11
0.77,27
1.7699999999999996,546
0.77,411
1.7699999999999996,97
1.7699999999999996,113
2.869999999999999,23
1.5699999999999998,16
7.969999999999998,55
13.069999999999997,480
6.269999999999999,510
0.97,42
1.8699999999999997,19
1.5699999999999998,88
2.4699999999999998,612
1.8699999999999997,37
1.9699999999999998,14
0.87,131
3.0699999999999994,109
0.77,635
1.5699999999999998,89
1.3699999999999999,612
6.469999999999999,228
6.369999999999998,468
1.3699999999999999,152
1.4699999999999998,113
0.87,30
2.7699999999999996,133
1.5699999999999998,11
11.069999999999999,485
1.17,87
2.3699999999999997,31
0.67,480
1.3699999999999999,84
2.2699999999999996,450
1.67,201
0.87,13
0.67,141
1.8699999999999997,31
0.67,269
9.969999999999997,41
0.87,75
1.17,14
1.8699999999999997,291
2.7699999999999996,588
0.97,45
1.9699999999999998,17
1.3699999999999999,29
2.3699999999999997,11
2.2699999999999996,318
0.77,628
3.769999999999999,158
1.9699999999999998,160
0.67,104
7.169999999999998,383
0.87,141
0.97,346
2.1699999999999995,41
1.17,539
1.9699999999999998,434
1.8699999999999997,144
1.67,14
1.27,15
3.769999999999999,57
1.3699999999999999,156
3.2699999999999996,19
1.27,132
0.77,247
5.469999999999999,623
1.27,249
0.97,172
0.67,53
1.7699999999999996,24
1.5699999999999998,274
1.9699999999999998,58
2.07,245
1.27,46
2.07,220
0.67,246
1.9699999999999998,104
0.77,208
2.6699999999999995,71
2.5699999999999994,53
8.169999999999998,307
0.77,469
1.27,29
2.2699999999999996,618
4.27,363
0.67,36
2.07,64
2.07,12
1.3699999999999999,378
1.9699999999999998,297
1.9699999999999998,62
0.97,378
3.0699999999999994,299
2.7699999999999996,156
1.0699999999999998,532
0.97,295
0.97,185
1.5699999999999998,34
2.4699999999999998,10
2.5699999999999994,630
1.0699999999999998,183
1.27,485
0.87,159
3.669999999999999,194
2.4699999999999998,27
1.17,161
0.67,12
1.17,79
0.77,364
1.7699999999999996,341
6.0699999999999985,36
6.0699999999999985,356
6.169999999999999,39
0.97,479
4.569999999999999,215
3.5699999999999994,168
1.67,71
1.27,514
0.87,365
2.5699999999999994,122
2.2699999999999996,38
2.07,141
1.27,143
1.3699999999999999,66
2.1699999999999995,219
0.67,309
2.4699999999999998,28
1.9699999999999998,108
1.8699999999999997,396
0.97,25
1.5699999999999998,113
2.3699999999999997,638
6.969999999999999,314
3.669999999999999,13
1.0699999999999998,56
0.67,110
2.07,35
11.469999999999997,145
2.4699999999999998,418
0.67,217
0.67,90
7.369999999999998,494
1.7699999999999996,416
3.4699999999999993,442
1.9699999999999998,94
2.3699999999999997,326
0.97,45
1.27,157
1.8699999999999997,12
1.3699999999999999,415
8.169999999999998,25
0.67,20
0.97,40
3.9699999999999993,124
0.67,162
1.7699999999999996,237
1.67,252
1.7699999999999996,302
1.0699999999999998,222
1.4699999999999998,149
0.77,98
0.87,49
2.1699999999999995,582
0.87,35
1.5699999999999998,224
1.7699999999999996,22
3.869999999999999,73
0.77,359
0.97,491
1.0699999999999998,197
0.87,135
0.67,20
1.9699999999999998,110
1.9699999999999998,210
1.0699999999999998,447
2.7699999999999996,47
2.07,51
1.8699999999999997,167
3.0699999999999994,92
4.469999999999999,457
1.0699999999999998,112
0.67,240
1.27,15
3.5699999999999994,581
0.97,214
1.17,33
0.67,153
5.369999999999999,224
3.0699999999999994,22
0.77,43
3.0699999999999994,153
1.8699999999999997,110
0.97,93
0.67,63
1.7699999999999996,485
2.2699999999999996,286
1.5699999999999998,223
1.5699999999999998,47
1.9699999999999998,305
2.07,172
2.3699999999999997,224
4.669999999999999,216
0.77,51
1.0699999999999998,38
8.469999999999999,91
0.67,422
0.77,536
8.669999999999998,299
1.0699999999999998,54
0.67,35
0.67,69
9.569999999999999,316
0.77,152
8.669999999999998,37
12.869999999999997,522
0.77,113
0.97,104
1.17,80
1.5699999999999998,604
0.77,225
2.07,10
2.6699999999999995,93
0.77,11
0.77,48
0.87,504
2.3699999999999997,168
1.0699999999999998,418
2.07,635
0.67,424
1.17,38
1.0699999999999998,327
0.97,378
2.6699999999999995,124
0.77,10
1.3699999999999999,151
1.0699999999999998,334
2.2699999999999996,118
1.7699999999999996,19
2.7699999999999996,10
1.3699999999999999,231
0.67,10
3.0699999999999994,184
2.2699999999999996,211
0.87,134
1.8699999999999997,36
4.469999999999999,232
1.5699999999999998,382
1.0699999999999998,343
1.5699999999999998,416
0.67,14
1.4699999999999998,113
1.27,561
0.67,152
4.869999999999999,152
0.77,56
0.87,81
0.67,363
0.77,228
3.669999999999999,45
12.869999999999997,115
1.4699999999999998,103
1.17,11
1.27,402
1.67,67
1.4699999999999998,10
2.4699999999999998,555
2.07,76
1.0699999999999998,120
1.17,37
2.07,318
0.97,178
1.27,252
0.87,529
8.569999999999999,126
0.97,19
2.6699999999999995,51
0.97,113
0.97,40
1.17,469
1.67,214
2.1699999999999995,159
1.27,331
0.67,178
2.9699999999999993,74
0.97,568
3.669999999999999,74
1.17,251
0.87,61
1.4699999999999998,578
2.4699999999999998,14
1.67,39
2.1699999999999995,91
1.9699999999999998,10
9.769999999999998,63
0.97,66
1.0699999999999998,211
1.17,210
12.769999999999998,17
2.3699999999999997,241
1.0699999999999998,309
3.5699999999999994,612
0.77,392
2.6699999999999995,87
2.4699999999999998,452
1.0699999999999998,11
1.27,84
0.97,124
1.5699999999999998,20
4.369999999999999,59
0.67,107
3.5699999999999994,464
3.669999999999999,406
0.97,12
2.869999999999999,322
2.2699999999999996,175
1.17,102
1.7699999999999996,143
2.2699999999999996,410
0.97,370
0.77,416
1.4699999999999998,445
2.3699999999999997,413
2.2699999999999996,70
10.169999999999998,58
0.87,405
5.669999999999999,63
1.27,435
1.4699999999999998,71
1.27,280
1.9699999999999998,362
13.669999999999996,43
1.0699999999999998,22
6.469999999999999,484
0.87,392
6.969999999999999,29
0.87,63
3.9699999999999993,393
1.0699999999999998,61
2.4699999999999998,15
1.4699999999999998,281
0.97,67
1.4699999999999998,18
1.9699999999999998,162
0.87,74
1.27,430
2.07,30
0.97,215
0.77,181
1.3699999999999999,122
1.67,88
1.0699999999999998,14
3.369999999999999,459
0.97,33
0.87,197
1.5699999999999998,15
0.67,116
1.7699999999999996,496
3.2699999999999996,73
1.17,132
13.069999999999997,477
2.1699999999999995,538
1.27,459
1.4699999999999998,138
2.7699999999999996,139
2.1699999999999995,38
2.2699999999999996,150
1.4699999999999998,278
0.87,409
1.7699999999999996,93
0.87,17
2.7699999999999996,39
0.97,555
3.669999999999999,184
5.0699999999999985,153
1.9699999999999998,12
1.27,79
0.67,522
0.67,157
3.2699999999999996,462
2.1699999999999995,95
2.869999999999999,106
1.3699999999999999,237
0.77,394
1.27,229
0.77,136
1.5699999999999998,78
2.6699999999999995,634
5.769999999999999,329
3.5699999999999994,463
0.77,60
2.1699999999999995,477
1.0699999999999998,22
3.769999999999999,403
2.7699999999999996,196
1.7699999999999996,473
0.67,28
0.87,115
0.87,29
3.1699999999999995,156
1.67,85
0.67,254
1.3699999999999999,145
0.77,141
1.5699999999999998,451
0.87,92
1.5699999999999998,154
2.9699999999999993,411
4.769999999999999,427
12.569999999999997,186
9.969999999999997,383
9.069999999999999,171
0.67,276
5.169999999999999,194
1.27,66
1.3699999999999999,237
1.4699999999999998,51
0.67,449
1.27,393
0.77,11
2.5699999999999994,408
2.2699999999999996,10
2.869999999999999,24
1.67,117
0.77,154
