planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius,eff_orbital_radius
0.67,517,S264992033,Planet_12398,2.6357741093557935e-10,mercuries,0.05351066205540913,0.8357421347195533,0.010061019979998687
1.0699999999999998,445,S155894736,Planet_12399,2.2366580599205693e-10,mercuries,0.034619092027720955,1.007992775890426,0.30665032964150724
1.37,480,S229676988,Planet_12400,2.465830263003786e-10,mercuries,0.030681299662627337,0.8848509637138234,0.01988496871822313
1.7699999999999996,577,S159834975,Planet_12401,1.2194138642509813e-09,neptunes,0.016677653018028742,1.7745800635215998,49.71071758471374
1.97,378,S465711537,Planet_12402,3.0189849418607026e-09,neptunes,0.018006145789909386,1.080155747524832,62.09507328289515
1.7699999999999996,54,S419610509,Planet_12403,3.9536924255389705e-08,neptunes,0.005151099944422243,0.25515343497540244,0.07350305087160611
3.47,458,S447744042,Planet_12404,6.799516118606298e-09,neptunes,0.017388219855761708,0.9501568999237656,0.05665664475814566
1.17,396,S355978176,Planet_12405,6.596528090160658e-11,mercuries,0.003521072275035304,0.904714093636885,0.08363910943495756
0.77,116,S148817620,Planet_12406,5.910492806739693e-10,mercuries,0.006237839725889243,0.43702098994095856,0.2220209184942268
0.97,37,S901935568,Planet_12407,4.968334772638068e-09,mercuries,0.0035625403582786376,0.19830792128862934,0.046467662783168565
2.869999999999999,202,S41652774,Planet_12408,1.1540726916330841e-08,neptunes,0.0009278649746342741,0.7061213227641641,4.778564885321685
0.67,16,S156641715,Planet_12409,1.0367249296620856e-08,mercuries,0.007406078129800382,0.10873582103095497,0.014990613680591609
1.7699999999999996,63,S409308138,Planet_12410,6.033022478411589e-08,neptunes,0.004562783740142129,0.2342763580249772,0.006412754907022913
0.87,133,S22221375,Planet_12411,7.644255071339473e-09,venuses,0.002530053144681483,0.5087371875415395,0.606657169587124
2.37,95,S95657209,Planet_12412,5.723398150503547e-08,neptunes,0.0034168536557874153,0.36519735019336946,0.08780417765684677
1.7699999999999996,102,S445753554,Planet_12413,2.588988983348732e-08,neptunes,0.003991672079507444,0.38718096200345864,0.10030483655531731
2.37,307,S198485277,Planet_12414,6.3548602504217014e-09,neptunes,0.019300407310528497,0.878584849721571,4.317661655542128
1.27,293,S155315895,Planet_12415,1.4378628351435923e-09,mercuries,0.017630736271503095,0.7516703866280019,0.10292491680858747
2.1699999999999995,223,S26776835,Planet_12416,1.0818932453087318e-08,neptunes,0.013973680133795852,0.686473999021162,0.45626597392709545
0.67,392,S286992966,Planet_12417,1.558440289298046e-10,mercuries,0.012114603371601177,0.9438421760338289,0.20473077626474231
2.37,630,S269586064,Planet_12418,4.199949618305015e-09,neptunes,0.01764110930990964,1.2962146280606694,0.2638991335197368
7.369999999999998,291,S135041892,Planet_12419,1.0785286408763545e-07,gas_giants,0.014930054406801582,0.8594020290083931,1.6671160290211695
2.1699999999999995,115,S94924490,Planet_12420,1.5594195192918536e-08,neptunes,0.007622198476787591,0.4148048010940875,0.07075059463883349
0.67,125,S346436416,Planet_12421,4.186094852225026e-09,venuses,0.009598389966911654,0.4787004740620103,0.8020132394152522
0.77,127,S317066460,Planet_12422,1.1215065192538715e-09,mercuries,0.009513619893848774,0.40452042988317216,0.025625375888527677
0.67,314,S166563449,Planet_12423,3.5564340084024634e-11,mercuries,0.004236488216508456,0.8421496211138206,0.33354987354302496
2.5699999999999994,66,S429102184,Planet_12424,2.1439202176539374e-08,neptunes,0.002829062925034,0.3652049314628396,2.5062549670964454
3.27,636,S216117706,Planet_12425,2.5736177215412495e-09,neptunes,0.02632645341966319,1.285104583253651,0.23878195934091545
1.37,351,S471012682,Planet_12426,1.2270457215112215e-09,mercuries,0.015815593708775826,0.8310416116319302,0.08053671162943883
2.37,354,S289674115,Planet_12427,6.0824951938929505e-09,neptunes,0.01748850975227803,0.800248478730367,0.04406171341461179
2.07,549,S427443387,Planet_12428,1.0114791592202388e-09,neptunes,0.023984380196105732,1.2540813754405826,0.6836218986714296
2.6699999999999995,92,S319869555,Planet_12429,4.781285844360065e-08,neptunes,0.005307074779202788,0.43195502560374016,1.383880582844802
2.869999999999999,117,S9758082,Planet_12430,8.166458042593655e-08,neptunes,0.005669513224248719,0.37109791008829707,0.01375064691222223
2.869999999999999,498,S123366965,Planet_12431,1.2137412138931347e-08,neptunes,0.0052553746317678925,0.7278935861617459,0.004973726851393446
8.169999999999998,46,S318362684,Planet_12432,5.759281124386492e-07,hot_jupiters,0.006402742187535786,0.19938733822887134,0.008135095043555784
3.1699999999999995,225,S770851828,Planet_12433,5.1573980452649036e-08,neptunes,0.06386443818186306,0.5131089074448761,0.0038977098314571983
2.97,328,S251822366,Planet_12434,1.0401468790745017e-08,neptunes,0.017595840605584567,0.8446056377093216,0.2057008725683104
0.77,29,S387953412,Planet_12435,5.279124949634093e-09,mercuries,0.0015283682031645878,0.17839258981332676,0.09206804792056036
1.4699999999999998,78,S54952033,Planet_12436,5.285074171696711e-09,mercuries,0.0028828290666016165,0.3062745898767183,0.02254519926937058
0.67,38,S357231365,Planet_12437,1.0104611173618459e-09,mercuries,0.004212367099134888,0.1938180584317005,0.026474880497600908
2.1699999999999995,447,S123301413,Planet_12438,3.601958972886828e-09,neptunes,0.000177502080873301,1.0572402772078169,0.27671940879058315
1.17,114,S423865905,Planet_12439,1.5695783876633162e-09,mercuries,0.00991536725153673,0.34070587893790005,0.008365373338268072
2.07,26,S231832850,Planet_12440,2.0259858025326448e-07,neptunes,0.0030243379041578478,0.16786366754349571,0.10965012059175176
1.4699999999999998,41,S362576875,Planet_12441,2.2832667324874403e-09,mercuries,0.006639564807873902,0.19988938341527557,0.018822567823195916
0.67,29,S293769522,Planet_12442,2.9630277612971485e-09,mercuries,5.125305217857684e-05,0.1472294686768042,0.005000149429345537
3.5699999999999994,34,S248052037,Planet_12443,1.208883955087362e-07,neptunes,0.0013864635445018894,0.21202377130755332,0.34883198432167706
0.97,17,S327000122,Planet_12444,2.650874160455216e-08,mercuries,0.0034195070229892017,0.11092247316424093,0.031052840086404257
0.67,43,S258822427,Planet_12445,2.0349001545225026e-09,mercuries,0.016205379372914136,0.19363298952901548,0.007596901961883164
7.369999999999998,114,S144504128,Planet_12446,3.435543371304282e-07,gas_giants,0.009816969228446817,0.5019814463079939,2.8200724917476814
1.17,397,S77422977,Planet_12447,2.7061568395253498e-09,frozen_planets,0.008472272044906165,0.9498601191308733,3.34254443397742
5.669999999999999,36,S248270034,Planet_12448,7.641330539709508e-07,neptunes,0.001578900118023964,0.17970063659815325,0.013354328623240494
2.37,513,S38202481,Planet_12449,1.5879273337279814e-09,neptunes,0.02436557470550949,1.2915955728855788,1.498148123318467
2.07,114,S114960770,Planet_12450,1.609688860326e-08,neptunes,0.006522973840676567,0.5122680993331431,1.4630592113344523
1.37,30,S144102112,Planet_12451,4.837078131198832e-09,mercuries,0.003984890290983716,0.16198025127514473,0.01198680487995451
0.97,88,S279645963,Planet_12452,2.125562767534003e-09,mercuries,0.008341690962514811,0.3404806753488659,0.05779111759332397
0.67,291,S357498523,Planet_12453,2.5834077408872365e-10,mercuries,0.012624814375661741,0.7354909592675345,0.04746801809726335
0.67,34,S139109766,Planet_12454,1.4736454133016544e-09,mercuries,0.002151246255021719,0.18898098107602734,0.04980123669564406
1.37,325,S180967892,Planet_12455,6.278165118552212e-10,mercuries,0.012656278852307516,0.7929625565207432,0.06656279360885728
1.17,19,S229099274,Planet_12456,3.298868031204163e-08,mercuries,0.0005473865342712402,0.12313640769090309,0.01735591874528309
1.0699999999999998,118,S168453014,Planet_12457,2.445808925597015e-09,mercuries,0.01420905665427861,0.4115019214092934,0.09663500002076286
0.67,56,S201940813,Planet_12458,5.457038403378644e-10,mercuries,0.004696823708772662,0.24814042340022088,0.03449775953990935
1.5699999999999998,313,S441804568,Planet_12459,1.549985953384539e-09,neptunes,0.005131262611113034,1.0232485271984195,6.5700504491179474
7.069999999999999,45,S208538982,Planet_12460,5.953636153449663e-07,hot_jupiters,0.00039550089556569367,0.22191511821449586,0.042888619545783324
0.97,110,S146712260,Planet_12461,2.01470987485706e-09,mercuries,0.007378817205335724,0.3871888391593542,0.04714935248763428
0.67,508,S471012384,Planet_12462,1.5136971620253839e-10,mercuries,0.00806532145074695,0.860031931836547,0.012927047405436586
11.569999999999997,268,S153442844,Planet_12463,9.444083165941346e-08,hot_jupiters,0.012407943072336215,0.719563527655768,0.1113341944414503
1.5699999999999998,42,S62562039,Planet_12464,2.7799744773032975e-08,neptunes,0.002521231342593694,0.22487096971911583,0.14814814463702713
0.97,304,S164263151,Planet_12465,6.770300444190658e-10,mercuries,0.005371474004999333,0.7893498922488899,0.16523183219182636
1.97,250,S115273603,Planet_12466,7.675446951156397e-09,neptunes,0.016277218680404767,0.6720326741294775,0.05095455010429565
1.5699999999999998,25,S348901198,Planet_12467,1.1013297076371387e-07,neptunes,0.0037504734814539594,0.17543406891363783,0.5739984090321436
1.0699999999999998,108,S219777482,Planet_12468,1.8559240911727254e-08,venuses,0.025421211287584025,0.4377089212428086,0.649558042130806
1.4699999999999998,215,S339203064,Planet_12469,5.19892104244676e-10,mercuries,0.009473668944886722,0.6052758505215988,0.06534061549053563
0.67,343,S188043641,Planet_12470,7.758705095655908e-11,mercuries,0.03407646535058464,0.88566542946438,0.3379885413025133
2.37,154,S124532590,Planet_12471,1.8598243576758763e-08,neptunes,0.012298892838791478,0.5408516987929657,0.5383198196486013
2.07,261,S281783052,Planet_12472,5.7624607068962e-09,neptunes,0.02192842635543079,0.5639592513539152,0.008533632158518286
1.67,21,S159331746,Planet_12473,1.3977546861456433e-07,neptunes,0.005994341023133495,0.14600000666943097,0.13477450946814606
7.069999999999999,127,S157008163,Planet_12474,1.0264197428072211e-07,hot_jupiters,0.01369158114190149,0.35904398997571163,0.0027477048713170993
3.1699999999999995,48,S257090553,Planet_12475,1.8840510346599444e-07,neptunes,0.0025024004924770306,0.22840813648597436,0.029812405256782797
2.1699999999999995,105,S58632462,Planet_12476,3.386255151566913e-08,neptunes,0.0018072055487251609,0.34181200437685894,0.014412687028863166
0.87,14,S144490040,Planet_12477,7.379739814964174e-09,mercuries,0.0008158072449656372,0.09468361523650591,0.0035599138890768994
11.169999999999998,139,S301049767,Planet_12478,5.148189068882245e-07,gas_giants,0.0009048965838601707,0.5310918416297242,0.8005693398248578
1.4699999999999998,50,S306450964,Planet_12479,7.535234159362035e-09,mercuries,0.003667116166754842,0.2538080229355021,0.11745262636441728
2.37,300,S161729713,Planet_12480,8.20226840667947e-09,neptunes,0.009209892382981314,0.7518457255845037,0.08717718168083521
3.27,526,S340909889,Planet_12481,6.7574879833638665e-09,neptunes,0.007437669764846689,1.013556817527141,0.03894185898071668
0.67,99,S255968209,Planet_12482,1.0900795826550895e-09,mercuries,0.0018150984483354315,0.38014317106592016,0.08967067017297746
3.769999999999999,150,S44640797,Planet_12483,2.8215744526391875e-08,neptunes,0.0109685154601886,0.4682747978319383,0.03847826331791533
1.7699999999999996,239,S71373798,Planet_12484,1.2639842066265239e-08,neptunes,0.026089834713572374,0.5772787629648454,0.016046382069386973
3.5699999999999994,112,S60254972,Planet_12485,1.0808542457419415e-07,neptunes,0.0015525074597207834,0.4018180367522507,0.06652307096914398
3.27,91,S272783172,Planet_12486,4.000590128931158e-08,neptunes,0.0006667343987074869,0.42833478381040535,1.5192772337592089
0.77,145,S279742586,Planet_12487,1.2623958386245769e-09,mercuries,0.0003487843620535084,0.45487176818474,0.02149241264232911
1.0699999999999998,71,S405006176,Planet_12488,3.4363541016516436e-09,mercuries,0.0029189674733136562,0.2664720098799243,0.011428252639613733
1.5699999999999998,328,S224270730,Planet_12489,1.7958902194887393e-09,neptunes,0.007668855241867537,0.7156070280478428,0.020028460363123442
1.87,14,S60776796,Planet_12490,1.1435185711502422e-07,neptunes,0.0017245482323419718,0.12046717505446153,0.2266743207375067
2.37,32,S353168694,Planet_12491,1.1723700361883005e-07,neptunes,0.007264774103194851,0.21122249248815123,0.616710576009107
1.7699999999999996,30,S125525409,Planet_12492,1.4756507931851166e-07,neptunes,0.002892836447780557,0.1563494209660027,0.009742133096149647
14.769999999999996,325,S326451064,Planet_12493,9.41691253804074e-08,hot_jupiters,0.002874058258814467,0.7563356008285695,0.04353352256237944
2.37,15,S323727443,Planet_12494,6.362425405171994e-07,neptunes,0.003011250631358932,0.09726237072931074,0.00403498451740953
5.169999999999999,431,S83917141,Planet_12495,2.749441724432693e-08,neptunes,0.005660391589941041,0.8964378213301992,0.03772878623908023
1.5699999999999998,220,S178351350,Planet_12496,8.388725144324116e-09,neptunes,0.023452738181149055,0.6271707663317866,0.08909833748150515
3.369999999999999,487,S199459496,Planet_12497,8.38121551300971e-09,neptunes,0.0009061855960707212,1.2898919079712066,3.7896464684764894
3.27,210,S62740103,Planet_12498,1.7147299865900766e-08,neptunes,0.013461933389528594,0.6951792702293346,1.5726570557495083
3.869999999999999,44,S410034613,Planet_12499,2.583301580957805e-07,neptunes,0.004365541865337183,0.2081211571266399,0.026926906268369317
0.87,583,S60781630,Planet_12500,1.6141400485630207e-10,mercuries,0.01884394079509973,1.2678759022402166,0.3381768701078495
0.67,24,S97470730,Planet_12501,3.5186674621326388e-09,mercuries,0.004292130216191659,0.15779346293053026,0.09798097528274957
0.97,21,S94920145,Planet_12502,8.685177136544513e-09,mercuries,0.0007390080709889873,0.14681350160612786,0.21718769600768334
3.869999999999999,24,S130645536,Planet_12503,6.356981276301614e-07,neptunes,0.0013384401379928697,0.16060200518706538,0.23960861858859223
3.669999999999999,602,S453348620,Planet_12504,4.168094969590992e-09,neptunes,0.0006695651455522077,1.366630551212308,1.3786322510680373
1.5699999999999998,351,S396915485,Planet_12505,2.606754274826716e-09,neptunes,0.034915242245012454,0.7722415085976695,0.03196537002531043
1.4699999999999998,34,S314804686,Planet_12506,1.908085107482435e-08,mercuries,0.0033451729905936414,0.19134578800359417,0.07815408450046908
1.0699999999999998,238,S202276997,Planet_12507,9.202639358957089e-10,mercuries,0.0008625560230214828,0.6550458253901151,0.3341196215681815
0.77,253,S204441257,Planet_12508,5.983356668520816e-10,mercuries,0.009145843566407859,0.6781397185747077,0.08579569534950238
14.569999999999997,59,S362220017,Planet_12509,1.1237718217658164e-06,hot_jupiters,0.0021488974583857706,0.2847191485803674,0.14721736622308884
1.7699999999999996,119,S75946144,Planet_12510,2.0110248418796464e-08,neptunes,0.032453004114907674,0.4431699526124712,0.16091054775922212
1.97,18,S5718172,Planet_12511,2.6903963402489507e-07,neptunes,0.0005240649727571068,0.11583577538454574,0.009567410007027159
2.27,118,S55452078,Planet_12512,3.178770385287243e-08,neptunes,0.004200933441425225,0.3902610728729262,0.026882051259048547
0.67,401,S256419669,Planet_12513,1.2301550163952473e-10,mercuries,0.02811486784335068,0.8645972197867701,0.03942703113953496
1.4699999999999998,83,S154842794,Planet_12514,3.0834814282310474e-08,frozen_planets,0.0008652326943542797,0.42607956574488914,2.537817342059002
0.87,276,S206361964,Planet_12515,1.7015034852167278e-09,frozen_planets,0.013373082889107872,0.844415617741252,2.215997417888192
1.27,11,S205253565,Planet_12516,1.6394499802538794e-08,mercuries,0.00259537774023304,0.09779936459022258,0.13296510932048572
4.469999999999999,471,S347716666,Planet_12517,1.3971694489030723e-08,neptunes,0.0296915228621638,1.1574888821957958,1.9102907898998458
1.4699999999999998,41,S347785583,Planet_12518,2.2641849328721542e-08,mercuries,0.0011952241657801226,0.20361755618938068,0.035500824253060545
13.669999999999996,123,S286053687,Planet_12519,4.0876419965085e-07,hot_jupiters,0.00308883027787865,0.3816776924762059,0.014053425991571764
1.17,39,S37090252,Planet_12520,3.080454285468535e-08,frozen_planets,0.0018072008629861232,0.264405848708664,2.2816079490409598
1.5699999999999998,540,Snan,Planet_12521,7.340463873158053e-10,neptunes,0.019581425386064104,1.0943091163107463,0.08535519967065146
10.869999999999996,198,S25381371,Planet_12522,2.4970003905673484e-08,hot_jupiters,0.002829813230012252,0.5178896071866563,0.018815918924336438
3.669999999999999,509,S386569405,Planet_12523,4.778653838555816e-09,neptunes,0.04621928692354481,1.0807303697647292,0.15781667634156815
0.67,261,S320959269,Planet_12524,2.166131885548353e-09,venuses,0.009564287858719198,0.7659297601174404,0.7281234389335507
2.27,66,S156566943,Planet_12525,7.494662295054614e-08,neptunes,0.004401031573829259,0.26776247804003817,0.02229854807928602
1.37,363,S224608313,Planet_12526,1.1628922029025503e-09,mercuries,0.02535075917345643,0.8977550146571852,0.22628289870088242
2.27,242,S291156255,Planet_12527,8.245261403183723e-09,neptunes,0.023964343891178717,0.7444815005891497,0.3973443542777833
1.5699999999999998,312,S321874596,Planet_12528,2.188780607623866e-09,neptunes,0.004891525447665711,0.753159548545367,0.056479446687092524
3.369999999999999,630,S389871406,Planet_12529,3.6152391259374125e-09,neptunes,0.03192878798972548,1.2394282946301254,0.10393280895349981
1.27,70,S347364053,Planet_12530,2.9801170585506814e-08,frozen_planets,0.0013538279320431522,0.3814241828500413,2.7400523207188883
0.97,44,S156587945,Planet_12531,8.868534719756701e-09,mercuries,0.005166605853805129,0.22709841754123997,0.06733096120330169
0.87,216,S284327831,Planet_12532,2.667825616243088e-09,frozen_planets,0.016239073965479557,0.750210648214939,2.1724906224187888
1.17,78,S369462158,Planet_12533,8.459343181094081e-10,mercuries,4.9734330670080336e-05,0.3141717188376,0.04207409080585184
9.369999999999996,74,S404487000,Planet_12534,4.238298249920382e-07,hot_jupiters,0.0005142781187443269,0.3432111909325385,0.4196240522370065
1.5699999999999998,121,S358615829,Planet_12535,1.4859025062588992e-08,neptunes,0.00010886409373472028,0.2994894155724739,0.002433149616481534
3.369999999999999,41,S233541860,Planet_12536,3.8417732740467855e-07,neptunes,0.0018812341889804277,0.19948204097858613,0.023284893787573233
2.6699999999999995,20,S427738226,Planet_12537,3.9378104698937626e-07,neptunes,0.0007985514774268932,0.11729506626350765,0.0071443456567755696
1.0699999999999998,289,S387267879,Planet_12538,3.065996430261581e-10,mercuries,0.0030236388145009696,0.6985955908552235,0.04202379332821816
0.67,21,S260636511,Planet_12539,8.43740313031484e-09,mercuries,0.0007757825472156832,0.13942859871933766,0.05470132919898764
1.7699999999999996,529,S99302268,Planet_12540,1.8764465846221084e-09,neptunes,0.03044525973206889,1.4492128843280176,6.8374041771337515
0.67,87,S364123797,Planet_12541,6.220217839913921e-10,mercuries,0.007141258051373599,0.34439596081157836,0.0920615865297195
0.77,20,S17405925,Planet_12542,5.505497956787516e-09,mercuries,0.0031258315567680747,0.12617674317774955,0.020182311894091358
0.77,326,S73232846,Planet_12543,7.443155024636281e-10,mercuries,0.01854581302283555,0.5328149454440345,0.0029124267994452935
0.87,72,S239205079,Planet_12544,1.5854299613856692e-08,venuses,0.008044952004911449,0.3415377603755988,0.4401392637384357
1.5699999999999998,33,S20856917,Planet_12545,6.014649879820303e-08,neptunes,0.0006292145529706622,0.1972360485134507,0.14388950094292252
1.87,112,S270262695,Planet_12546,6.948542499922474e-09,neptunes,0.0004366682356666738,0.4861122602785104,2.0769833836380447
9.269999999999998,156,S325274397,Planet_12547,2.949340461726882e-07,hot_jupiters,0.020001427948101305,0.44944955989417806,0.013521704976033081
1.97,66,Snan,Planet_12548,5.193505153116856e-08,neptunes,0.004822561254319047,0.269509121043056,0.021021486979150295
3.0699999999999994,241,S309696994,Planet_12549,3.1768206876293366e-08,neptunes,0.007394576604160461,0.5314310206674595,0.00861346731287814
2.869999999999999,25,S86197107,Planet_12550,5.54713610157613e-07,neptunes,0.004156689935292914,0.13696253972683303,0.006682874303496676
1.27,445,S41840710,Planet_12551,1.0918450077886257e-10,mercuries,0.0244844520031119,0.9645340014570358,0.07900267112078901
0.67,10,S43133318,Planet_12552,2.8958410891339767e-08,mercuries,0.0021269095961718035,0.07346970159272512,0.004194379580687383
1.87,38,S100776143,Planet_12553,8.339296089691739e-08,neptunes,0.0015505219530646812,0.1876684254984643,0.01431499691770844
4.169999999999999,79,S201880512,Planet_12554,1.6424907838174522e-07,neptunes,0.0024789173914769457,0.30920833724602104,0.028065629706054033
0.67,448,S416939293,Planet_12555,5.817945990554093e-10,frozen_planets,0.0345752103110462,1.2621190058691363,5.2955317956016765
3.27,34,S184899004,Planet_12556,2.2649053858655084e-07,neptunes,0.0003450477491307409,0.1635167192261701,0.004652783229753307
1.5699999999999998,466,S349389472,Planet_12557,1.5613088758300165e-09,neptunes,0.027330003987293572,1.0687564472879278,0.17110847979636948
1.37,18,Snan,Planet_12558,5.8800394539151046e-08,mercuries,0.0020281347157496163,0.11334242859207978,0.008840615032294346
1.0699999999999998,248,S170471689,Planet_12559,4.5684770581380375e-10,mercuries,0.004975021128886199,0.7041237568820343,0.19581400621823522
3.369999999999999,109,S96796078,Planet_12560,6.048790126839016e-08,neptunes,0.004226663401048029,0.4350309343548201,0.24336155751032898
3.769999999999999,407,S270279556,Planet_12561,6.091266759576549e-09,neptunes,0.014271887939095961,1.0071734611264556,0.5225656214103692
2.5699999999999994,638,S157766565,Planet_12562,3.1875138759097666e-09,neptunes,0.008368669981902816,1.3299329391124366,0.33248093292691033
8.37,66,S185850907,Planet_12563,5.8213106606551506e-08,hot_jupiters,0.003961015404371929,0.2635527136715625,0.01564583951670411
2.47,55,S101149860,Planet_12564,1.0759677255812946e-07,neptunes,0.006059397590577612,0.2196072459546696,0.007557110080403055
0.97,130,S102887760,Planet_12565,1.133731833100955e-09,mercuries,0.02624695130579809,0.4288744634660099,0.03615488107041417
2.1699999999999995,35,S369495198,Planet_12566,1.21482980505158e-07,neptunes,0.004555570609535472,0.18671160995437422,0.03353485238389591
2.6699999999999995,88,S184281898,Planet_12567,3.3637721556136e-08,neptunes,0.013065486147120074,0.37948741838991273,0.4132442227052804
7.369999999999998,232,S141821518,Planet_12568,1.1554394842412328e-07,gas_giants,0.017909737446429496,0.7826078668734482,1.9454433318226796
3.0699999999999994,387,S393884179,Planet_12569,1.1493615307094146e-08,neptunes,0.00276335668336184,1.041398598909933,1.2451327257794043
1.17,433,S350856014,Planet_12570,1.8361899590278974e-09,frozen_planets,0.010450977038459553,1.316568609447746,12.52194629071091
2.97,290,S237096607,Planet_12571,1.5514207364316705e-08,neptunes,0.005260705665791678,0.868770099225233,0.8141117925418857
1.67,30,S269849487,Planet_12572,7.40792132246658e-08,neptunes,0.0006752267070665166,0.17517148227467855,0.05921731378318339
2.47,338,S87345713,Planet_12573,8.522760087479612e-09,neptunes,0.021352601222680342,0.9604050385521098,1.5488446212999394
0.77,58,S347364053,Planet_12574,1.2733268152922958e-08,frozen_planets,0.0011943091856093852,0.3364817599115972,2.417197620340259
0.77,49,S132702068,Planet_12575,2.2886848195770645e-08,venuses,0.004719655630304434,0.26687595590492236,0.43724799557054295
3.27,13,S285466901,Planet_12576,1.3978553095693541e-06,neptunes,0.0020157403568122475,0.09467926645179656,0.021021498797171453
2.07,97,S447283834,Planet_12577,1.9496891770929787e-08,neptunes,0.004052518981383316,0.3893707265885105,0.18050709149900446
2.869999999999999,419,S62399136,Planet_12578,8.593467201735757e-09,neptunes,0.001883903295483074,0.9305987082187289,0.07310316305242666
0.87,43,S415657869,Planet_12579,2.2116072149937995e-09,mercuries,0.004446922929484656,0.21120324216317213,0.03001133372334016
3.1699999999999995,429,S118608254,Planet_12580,1.2245369514516965e-08,neptunes,0.027438996696100504,0.834062269667208,0.017109765218824232
13.469999999999995,364,S44025243,Planet_12581,2.0426454206154074e-08,hot_jupiters,0.019895056472313537,0.868660252111376,0.123016799152563
1.87,408,S159094260,Planet_12582,6.4185605078135695e-09,neptunes,0.033569431742736223,0.7235306266489809,0.008794484406973016
2.6699999999999995,620,S255125492,Planet_12583,2.1361509127942095e-09,neptunes,0.005292144329744561,1.557491329247462,5.340520798650931
3.869999999999999,303,S1399933,Planet_12584,1.417981064361851e-08,neptunes,0.002339705892712123,0.9955702661064276,5.886261127652998
2.869999999999999,149,S321240634,Planet_12585,4.216580412432334e-08,neptunes,0.0027262479428998704,0.46015793901932656,0.021274333302259852
1.4699999999999998,253,S253709672,Planet_12586,1.150806853144386e-09,mercuries,0.019208524731783663,0.6472953607444806,0.04147148548843185
1.17,38,S264615033,Planet_12587,1.2128969428467824e-08,mercuries,0.0005274578270860236,0.2078889579199687,0.11618563239465234
0.67,64,S104968126,Planet_12588,1.9606608908023133e-09,mercuries,0.00902377000122245,0.30038483977367864,0.24763448311391795
0.77,14,S228484455,Planet_12589,1.7418790080865916e-08,mercuries,0.0007972358691253718,0.10150508016783635,0.017818973574391543
1.0699999999999998,446,S367740222,Planet_12590,2.1123724702202596e-10,mercuries,0.0027344914123635096,1.0649256658935573,0.2882193911202486
0.67,14,S199731283,Planet_12591,5.577576538126661e-09,mercuries,0.0025857372254987515,0.11096364697948158,0.08346268434165538
0.67,10,S326241978,Planet_12592,4.0944451083708616e-09,mercuries,0.0008971367548480807,0.0950372444497088,0.16571773504743637
1.5699999999999998,365,S232787767,Planet_12593,2.6029527911147593e-09,neptunes,0.019999452000792207,0.8088949081432012,0.04457182628014294
3.369999999999999,216,S462746129,Planet_12594,9.549346650034813e-09,neptunes,0.007024324303432937,0.6817422335066154,0.3932593377982038
3.27,98,S149235282,Planet_12595,3.8180812287595865e-08,neptunes,0.002495789996226412,0.42224833064276607,0.661312004003493
0.87,69,S391870755,Planet_12596,2.7053786710193683e-09,mercuries,0.0021661342872269502,0.2650304426654828,0.01442576741705841
1.0699999999999998,450,S466971435,Planet_12597,2.1786020033531257e-10,mercuries,0.008048904440723785,1.0300387347142639,0.22516660287673682
0.67,17,S77551910,Planet_12598,1.2526799269372053e-09,mercuries,0.004541610415438586,0.11309476977193413,0.015299651770249556
3.669999999999999,476,S167092249,Planet_12599,7.034913932994566e-09,neptunes,0.025105353045403893,1.350397684479829,13.627835320418779
0.67,21,S357531989,Planet_12600,5.5775921437054445e-09,mercuries,0.001048469503085041,0.12193919738450373,0.0075593227379358915
8.469999999999999,298,S127382459,Planet_12601,2.0661961859504277e-08,hot_jupiters,0.0304291233043096,0.7421095409433722,0.06449898107774983
1.27,55,S115282129,Planet_12602,1.0189534056681376e-08,mercuries,0.006373492243567122,0.24199772862370766,0.020193528858847756
0.67,325,S284113347,Planet_12603,7.091114932490742e-11,mercuries,0.039110702046958205,0.6280633244041232,0.006794567917668514
0.67,80,S270485783,Planet_12604,5.29100374841267e-10,mercuries,0.0013853139150777855,0.33242037013231923,0.09715053192030355
2.37,41,S682491,Planet_12605,7.74552306397613e-08,neptunes,0.0006457655308045358,0.20980097114497345,0.04863609394033741
2.5699999999999994,519,S165347984,Planet_12606,6.9736656098533095e-09,neptunes,0.055358498607020176,1.087456309521635,0.09792748205276591
0.67,548,S253577233,Planet_12607,1.000153768059563e-10,mercuries,0.0013984585520810837,1.174624134443997,0.18462599063742363
0.77,182,S102283260,Planet_12608,1.3309807231684167e-10,mercuries,0.010629732273486844,0.5735701015245183,0.1558191320200459
0.77,265,S367763409,Planet_12609,4.2200190671813933e-10,mercuries,0.014195673613186363,0.7122930263874665,0.10581502603567094
1.67,475,S250393730,Planet_12610,3.446431595808132e-09,neptunes,0.02886658914506997,0.9918637494618693,0.06726369748709685
3.5699999999999994,203,S72748794,Planet_12611,1.1965712013984724e-08,neptunes,0.010835275584520625,0.6598208833115623,0.2942306228253406
4.669999999999999,107,S148077721,Planet_12612,2.51785790227187e-07,neptunes,0.016583243584715735,0.32119514193572324,0.006561889945128161
0.77,415,S232491449,Planet_12613,1.7289882329760095e-09,venuses,0.032004010876578594,1.0314291988873598,0.4163352837628641
4.469999999999999,224,S17233245,Planet_12614,4.110649749882678e-08,neptunes,0.005710283203458141,0.8193162197573144,4.954896291277345
2.5699999999999994,82,S10838226,Planet_12615,5.924305227387141e-08,neptunes,0.00862226434819213,0.37061023443042296,19.016011128625006
