planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius
1.97,19,S407210683,Planet_17133,3.047444205543601e-07,neptunes,0.0045688052698316375,0.11181992590542239
0.67,277,S72814920,Planet_17134,1.4051785434187435e-09,venuses,0.024796931730955422,0.8679859091632811
4.069999999999999,571,S317594826,Planet_17135,8.624754771541034e-09,neptunes,0.029409411960179845,1.2658565262556185
0.77,261,S393224600,Planet_17136,2.8987005923431945e-09,venuses,0.014796274639138466,0.7787177206789907
2.07,206,S434106275,Planet_17137,1.0211589364916551e-08,neptunes,0.005464251862143973,0.4921766483322767
0.77,394,S4400550,Planet_17138,1.9159819557332654e-09,venuses,0.052491580500660336,0.8958554257295902
1.27,374,S423432571,Planet_17139,6.129802762290106e-09,venuses,0.00590561972576033,0.875471692499422
3.5699999999999994,124,S300204306,Planet_17140,6.540114436658856e-08,neptunes,0.004492458327642968,0.44354908234082663
0.87,446,S88478727,Planet_17141,7.817668814860886e-10,earths,0.023002149674714624,0.969324827891869
1.0699999999999998,73,S398025573,Planet_17142,4.826827508310097e-09,mercuries,0.006426987136670431,0.300597889001559
2.37,236,S219979737,Planet_17143,1.8985990311081792e-08,neptunes,0.028046855393334624,0.5146028257233954
2.869999999999999,604,S416117806,Planet_17144,4.470602864032074e-09,neptunes,0.05869442375713067,1.3771365248376526
0.77,174,S187260182,Planet_17145,6.331387810901863e-09,venuses,0.0002994151586100385,0.5408934337940278
1.67,347,S352568874,Planet_17146,2.1378450133460754e-09,neptunes,0.02251999669910992,1.0942755455592108
1.0699999999999998,63,Snan,Planet_17147,3.4131770764301526e-09,mercuries,0.004675292949337835,0.2612790231054838
0.67,10,S325554331,Planet_17148,6.866957668963596e-08,mercuries,0.020875370339021947,0.04961065385671018
0.67,276,S159838529,Planet_17149,1.6189787175612036e-09,venuses,0.017076487438670306,0.828335780231276
14.069999999999997,319,S263659815,Planet_17150,5.526621944750475e-07,gas_giants,0.018869571516152706,0.7832643385734481
2.27,27,S328255681,Planet_17151,3.261502145231453e-07,neptunes,0.003099754583189547,0.1315864900162342
0.77,267,S459565648,Planet_17152,4.452357914809231e-09,venuses,0.03939372001354747,0.6012269766670122
1.4699999999999998,271,S263839636,Planet_17153,1.1311388324808977e-08,venuses,0.002022712372094603,0.7171425814779834
0.77,18,S234306483,Planet_17154,3.3863756720691915e-09,mercuries,0.0027651569652909903,0.12874318681323535
1.27,573,S129132546,Planet_17155,1.711912391678073e-09,earths,0.030305951307694656,1.0204426539251492
1.67,240,S68840936,Planet_17156,6.559278317847799e-09,neptunes,0.0017014279613398924,0.624891386031306
2.5699999999999994,502,S115070453,Planet_17157,8.08426331175906e-09,neptunes,0.010243066023088866,1.0191946571877815
0.77,84,S201228876,Planet_17158,8.668955645043149e-10,mercuries,0.008542370741070898,0.3135251866021657
2.869999999999999,90,S353953453,Planet_17159,5.138069646966729e-08,neptunes,0.0025113969636668385,0.37663811581742374
1.37,369,S417762326,Planet_17160,1.7566686103994522e-09,earths,0.014536085553113169,0.9962507343727657
1.87,109,S366700465,Planet_17161,1.7569837542247688e-08,neptunes,0.0006539732387177092,0.40863814282211847
1.7699999999999996,538,S220481232,Planet_17162,3.847801032681876e-09,neptunes,0.0005096373504693515,1.0515354793633938
0.87,11,S245327925,Planet_17163,1.8258037203845965e-08,mercuries,0.0006447012062157911,0.09652239141589719
1.5699999999999998,632,S855176443,Planet_17164,1.5388052241867682e-09,neptunes,0.016486160450113325,1.3267139687986618
1.27,184,S257959978,Planet_17165,1.4311579306260575e-08,venuses,0.011294006558220047,0.5508212725424304
0.87,215,S440169817,Planet_17166,3.924776588174764e-09,venuses,0.013144337426077093,0.6973288095495526
1.5699999999999998,124,S137772065,Planet_17167,9.559391134054055e-09,neptunes,0.009082624314107385,0.38265732322575086
2.5699999999999994,219,S350194158,Planet_17168,1.3144442984867119e-08,neptunes,0.019345253298206817,0.6482997178485553
1.87,263,S144304533,Planet_17169,4.0455667616733195e-09,neptunes,0.005600945192916094,0.7253782950239537
0.67,527,S390518341,Planet_17170,4.14822084978135e-10,earths,0.012167476284697951,1.1444204884269398
1.97,180,S71391602,Planet_17171,1.0178592353989278e-08,neptunes,0.023620747117784367,0.5262956678007275
1.0699999999999998,359,S219704346,Planet_17172,9.050197097318467e-09,venuses,0.024049084484956584,0.627079075903956
1.27,12,S122549704,Planet_17173,8.492083498584106e-08,mercuries,0.0017822946984738968,0.08230345997477155
4.469999999999999,33,S220978213,Planet_17174,9.270693851759948e-07,neptunes,0.0036717854512862786,0.17131836171989992
0.67,95,S282210766,Planet_17175,5.400105555053174e-10,mercuries,0.021517605245851265,0.3683942874956459
7.869999999999998,470,S440890647,Planet_17176,1.0168779688121908e-07,gas_giants,9.09431631525403e-05,1.0073298876552346
0.67,66,S365725318,Planet_17177,8.657627594081029e-10,mercuries,0.005311259312669245,0.3247343103725516
0.97,10,S302190870,Planet_17178,1.9351380381989076e-08,mercuries,0.000678891171457803,0.07828184268918625
2.37,89,S323494982,Planet_17179,2.1889328203051774e-08,neptunes,0.005280183919293154,0.30526712260559885
3.47,162,S418613663,Planet_17180,2.4556790116752863e-08,neptunes,0.01222643720216699,0.5292392495441964
0.67,53,S47281701,Planet_17181,6.133863013486405e-10,mercuries,0.005420211634629578,0.27694584328109023
0.67,145,S1426785761,Planet_17182,5.237392873604341e-09,venuses,0.011762879586037242,0.4598692501460466
0.67,73,S198187049,Planet_17183,8.840945399369955e-10,mercuries,0.00751830019298809,0.3219884489012987
1.0699999999999998,105,S194564126,Planet_17184,4.7131659035196424e-09,mercuries,0.001604764503483433,0.3482063986076694
1.5699999999999998,56,S277776527,Planet_17185,2.3721051826126233e-08,neptunes,0.004877799967692909,0.2519556810170741
1.37,103,S43303457,Planet_17186,7.956767347144686e-10,mercuries,0.010193599572940302,0.3599704198993018
0.67,24,S278962913,Planet_17187,2.0704841563239857e-08,mercuries,0.0027571391376437393,0.10301325765805747
1.97,187,S32422730,Planet_17188,1.6477202799309004e-08,neptunes,0.01187328041947228,0.5396315851832671
0.97,401,S170105959,Planet_17189,1.359371081857576e-09,earths,0.020354278798001734,0.9014161306204472
0.97,404,S253844785,Planet_17190,4.169632134556579e-09,venuses,0.005174913028337813,0.7490755221453101
3.369999999999999,201,S443965212,Planet_17191,2.4919388300702054e-08,neptunes,0.0053752036686171775,0.6233927530905521
0.67,26,S369011118,Planet_17192,8.186274101261968e-09,mercuries,0.0030278709299469187,0.14535071151282014
0.87,84,S60842934,Planet_17193,1.3251002759165591e-09,mercuries,0.006257047848692168,0.30461039422050007
1.17,274,S33734143,Planet_17194,8.094047294806912e-09,venuses,0.006611463369673925,0.6921287548392884
2.1699999999999995,25,S347440764,Planet_17195,9.920235738792191e-08,neptunes,0.003674544216599742,0.17793536793474946
0.67,329,S253938157,Planet_17196,2.2269180850565304e-09,venuses,0.0019035582321674921,0.7770856870364549
1.97,362,S204418363,Planet_17197,1.9622767698678946e-09,neptunes,0.01684273719717317,0.8654754254544633
2.97,435,S47833455,Planet_17198,3.793798960586535e-09,neptunes,0.0157235111440481,0.9910083742411591
0.67,73,S192064872,Planet_17199,1.3540565805920893e-09,mercuries,0.005641961642044316,0.30709292106937824
2.1699999999999995,108,S434101713,Planet_17200,1.5540952317942014e-08,neptunes,0.0034710524417869656,0.39142792289551237
0.67,21,S175407829,Planet_17201,8.357988210901604e-09,mercuries,0.007927271006393876,0.12394486359876881
1.97,133,S357626805,Planet_17202,2.825682359115565e-08,neptunes,0.007687603753715925,0.4280149674193249
0.77,146,S365986270,Planet_17203,5.8771142633836536e-09,venuses,0.000980478018351727,0.46762344520128174
1.27,28,S423313470,Planet_17204,2.3748861007427923e-09,mercuries,0.0011995012067523444,0.15932292530884998
1.5699999999999998,40,S270279556,Planet_17205,3.0020822792704126e-08,neptunes,0.0030394276858262013,0.21449375970724296
1.17,291,Snan,Planet_17206,6.0808857176376686e-09,venuses,0.012967127712922263,0.7246686994867829
1.7699999999999996,31,S288495727,Planet_17207,9.442618227308865e-08,neptunes,0.0016742476574456348,0.14908299942969214
0.97,64,Snan,Planet_17208,5.8052816379125124e-09,mercuries,0.004724636980086323,0.26403661718349286
2.07,77,S106629292,Planet_17209,6.583805689899964e-08,neptunes,0.01343285158625808,0.2973906010517266
3.27,217,S207141127,Planet_17210,1.5022951222894982e-08,neptunes,0.004754103781996624,0.61999941241237
0.97,14,S323727443,Planet_17211,2.5027185128136764e-08,mercuries,0.002875884378774801,0.09289008683305676
1.5699999999999998,269,S257582738,Planet_17212,2.3824240662455722e-09,neptunes,0.004156807202418427,1.0456246385743884
2.07,534,S357498523,Planet_17213,2.3151597314311705e-09,neptunes,0.01892302283198849,1.1024092553607276
1.7699999999999996,198,S347440764,Planet_17214,2.2890334421567753e-09,neptunes,0.014600024977448308,0.7069885850013639
2.07,235,S130645573,Planet_17215,6.536283966633796e-09,neptunes,0.007854342163031014,0.6559657525080782
0.67,67,S350340622,Planet_17216,2.2136352643373122e-09,mercuries,0.007737236672510912,0.29133989477435623
1.17,573,S310416717,Planet_17217,1.5266386461365818e-09,earths,0.0063317710869286465,1.0283932001490212
1.67,134,S238633709,Planet_17218,2.5352705513729622e-08,neptunes,0.0056432571087233025,0.3853595384990638
0.67,43,S435239829,Planet_17219,4.302499580285065e-09,mercuries,0.0008523366854994918,0.20807399451101802
1.5699999999999998,263,S70464432,Planet_17220,2.655964172753768e-09,neptunes,0.011884018519597354,0.6960409989269866
2.1699999999999995,31,S33949151,Planet_17221,1.0943875426994261e-07,neptunes,0.001226575603584035,0.18783280916293446
2.6699999999999995,130,S337492263,Planet_17222,4.397471580450435e-08,neptunes,0.002581300890405884,0.44263329150679626
12.869999999999996,67,S347785583,Planet_17223,2.573285767158195e-07,hot_jupiters,0.0016582245072318557,0.28249397179441277
1.17,380,S456905162,Planet_17224,1.0736507798425957e-09,earths,0.018245675287353037,1.0566638338342453
1.7699999999999996,488,S260852224,Planet_17225,1.5179534334008663e-09,neptunes,0.006330694732366022,1.0972144115537434
1.67,18,S287091937,Planet_17226,1.9726325263414982e-07,neptunes,0.001739403830307191,0.1280261094796619
2.1699999999999995,138,S36204547,Planet_17227,1.3080418412490324e-08,neptunes,0.009194251007387076,0.42837018381859415
0.87,151,S241162993,Planet_17228,7.01483142765923e-09,venuses,0.010330029539678485,0.4903829672198754
1.17,556,S39729731,Planet_17229,1.1608144620783584e-09,earths,0.014486587910110827,1.096663814491209
3.27,220,S257398374,Planet_17230,4.000482154286528e-08,neptunes,0.0009798354890681261,0.5733392713424104
2.5699999999999994,62,S425934574,Planet_17231,3.3678557724868285e-08,neptunes,0.000769371641247534,0.3154267912994669
1.17,30,S141810080,Planet_17232,1.2290482383417968e-08,mercuries,0.01311077471058245,0.180741291903546
4.369999999999999,486,S77543207,Planet_17233,1.9011656083957404e-08,neptunes,0.00879704958954864,1.025947813213956
0.67,468,S438007268,Planet_17234,4.4367111381375195e-10,earths,0.020907720167928443,0.9921526201577024
0.67,187,S84951057,Planet_17235,3.4651333696860965e-09,venuses,0.01189115038303549,0.6085948460187003
0.77,13,S43275652,Planet_17236,7.857277374730595e-09,mercuries,0.0024014483149272566,0.09742510973172903
1.87,564,S50716853,Planet_17237,2.131336828566544e-09,neptunes,0.017992207580119983,1.1512786281858725
2.27,325,S406770227,Planet_17238,8.381556937716456e-09,neptunes,0.016345446353681882,0.7984442974536732
0.87,356,S340907227,Planet_17239,2.3498838186350968e-09,venuses,0.011476269372822952,0.8427159823283251
1.97,386,S34576133,Planet_17240,2.5832937620402454e-09,neptunes,0.008864732432369847,0.9695205426729544
1.87,28,S449242492,Planet_17241,1.2823579637081968e-07,neptunes,0.0009977912491542515,0.17880198656677054
6.069999999999999,315,S9156146,Planet_17242,7.454281274180174e-08,gas_giants,0.018733069788705564,0.9089146831497552
2.1699999999999995,25,S134963687,Planet_17243,2.338993233056146e-07,neptunes,0.0030306779950600086,0.1449435319964991
2.5699999999999994,99,S329574121,Planet_17244,9.289770662961446e-08,neptunes,0.0016509585069477061,0.279263044890354
1.7699999999999996,397,S92133050,Planet_17245,1.7930333823658175e-09,neptunes,0.02126509102773076,0.9283378745108284
0.67,274,S252888476,Planet_17246,3.0195483764140693e-09,venuses,0.0288131709948954,0.6149610319023682
0.77,72,S30121399,Planet_17247,1.6380083592060941e-09,mercuries,0.0028132911063948837,0.3245763985244603
0.67,366,S151764983,Planet_17248,3.040539755052958e-09,venuses,0.002360222842378531,0.6771234705548766
0.67,147,S39777146,Planet_17249,4.773156620335661e-09,venuses,0.024837567813214,0.5347467769179653
1.37,83,S124165580,Planet_17250,5.690090349742701e-10,mercuries,0.0007486114793208214,0.38012630700970124
4.169999999999999,186,S115015091,Planet_17251,3.282513260762939e-08,neptunes,0.0034287696671442885,0.5523921061273983
0.97,279,S61039619,Planet_17252,5.721918468389232e-09,venuses,0.005956373061276153,0.7163369729539524
2.07,17,S445932159,Planet_17253,2.961507439563637e-07,neptunes,0.002749100805526949,0.10688678374725
1.0699999999999998,66,S428714646,Planet_17254,6.762227892562507e-10,mercuries,0.002261035875668507,0.3134296232304988
0.97,25,S258242214,Planet_17255,2.3161358528296193e-08,mercuries,0.003876108086044319,0.14051072996888733
2.07,330,S373674778,Planet_17256,2.5755713943905227e-09,neptunes,0.005055907059668015,0.8357347383638503
0.77,214,S178925379,Planet_17257,3.970885183835778e-09,venuses,0.006813591278795911,0.5676174199954802
2.1699999999999995,237,S375008104,Planet_17258,7.161441714242109e-09,neptunes,0.010982414498105646,0.6071178993035657
2.37,444,S47526465,Planet_17259,4.495753521621608e-09,neptunes,0.029037731425200893,1.1157467915417738
5.569999999999999,385,S468285170,Planet_17260,1.18477930214527e-08,neptunes,0.03446309043368262,1.2961648070864005
1.5699999999999998,60,S15728283,Planet_17261,2.4795988524842176e-08,neptunes,0.003861199464785868,0.247028808733605
1.17,33,S56933779,Planet_17262,3.297968119568207e-09,mercuries,0.0017111274355785006,0.16225398726889537
1.67,259,S140142136,Planet_17263,2.9805010337049643e-09,neptunes,0.009140932573170182,0.6111633567758888
5.469999999999999,177,S417673580,Planet_17264,6.183904044305299e-08,neptunes,0.000734627991651323,0.5047517933988667
0.97,64,S66555593,Planet_17265,5.094758195563002e-09,mercuries,0.0054674061995518336,0.26055233601545796
1.0699999999999998,250,S304773200,Planet_17266,7.689375880453875e-09,venuses,0.018074576001122306,0.6566727429348085
1.0699999999999998,359,S35244464,Planet_17267,4.799759397735097e-09,venuses,0.016808976276784675,0.8278626348059775
0.77,34,S295680935,Planet_17268,3.920774302531629e-09,mercuries,0.001815451845968479,0.17499929016606677
1.37,86,S308411727,Planet_17269,7.931156279995093e-10,mercuries,0.0006588689704056785,0.3753851820969247
0.67,442,S285972548,Planet_17270,4.992346229351848e-10,earths,0.013000888628966662,0.9787240600415165
1.27,558,S350628427,Planet_17271,9.626463904664718e-10,earths,0.030394988513366437,1.2614111486760613
1.5699999999999998,447,S12863257,Planet_17272,2.8093452240629145e-09,neptunes,0.04097756895977529,0.7968215198525339
1.5699999999999998,326,S221466577,Planet_17273,2.789310634184124e-09,neptunes,0.008261385955182813,0.8983107141196818
7.269999999999999,556,S82598963,Planet_17274,4.863508978424051e-08,gas_giants,0.022157395182497656,1.0792028716654476
9.969999999999995,140,S673634168,Planet_17275,4.4494320900003124e-07,gas_giants,0.0009435911920379577,0.5382439273827349
1.67,119,S367683115,Planet_17276,7.483193465453633e-09,neptunes,0.008570085932869577,0.46383064442181954
1.5699999999999998,518,S396742365,Planet_17277,1.515495434909963e-09,neptunes,0.04358127844778553,1.0730850217466452
15.469999999999995,139,S324656657,Planet_17278,4.604253627294672e-07,hot_jupiters,0.009299804729603085,0.43409035449217637
0.97,573,S17099206,Planet_17279,6.038850552363976e-10,earths,0.007658988312208612,1.2044540776535566
0.67,418,S410034613,Planet_17280,5.568389928017164e-10,earths,0.01958185788230768,0.9335379311132814
2.5699999999999994,211,S165654322,Planet_17281,2.0537570354820024e-08,neptunes,0.005652944449001037,0.5116278391368398
1.7699999999999996,123,S419942387,Planet_17282,3.562271286799287e-08,neptunes,0.015676317557167616,0.3452439296140872
1.7699999999999996,454,S39836825,Planet_17283,2.6370448300761433e-09,neptunes,0.045728714974382426,1.2699524568363976
1.0699999999999998,34,S380669453,Planet_17284,1.782482713908833e-09,mercuries,0.006357288644016801,0.1642359512696013
0.67,12,S281101100,Planet_17285,5.291493971389338e-09,mercuries,0.0027217905544689286,0.08693862688337911
3.5699999999999994,208,S111280494,Planet_17286,2.183819478797252e-08,neptunes,0.00948899779459454,0.5649178854607949
0.67,193,S78741304,Planet_17287,3.2357945493223826e-09,venuses,0.003730726942420726,0.5565350952572661
0.87,90,S66914642,Planet_17288,9.209308189347027e-10,mercuries,0.0013983980329094507,0.33693250033131106
0.67,46,S392982986,Planet_17289,2.710824936318101e-09,mercuries,0.006271452856964837,0.2213582840798676
9.469999999999995,615,S404510606,Planet_17290,9.634881809879796e-08,gas_giants,0.012058993073756576,1.059459077181317
0.87,502,S366740956,Planet_17291,8.038940236806088e-10,earths,0.02185819402674352,1.0530080883347392
0.87,325,S345518694,Planet_17292,1.0140599884565983e-09,earths,0.0053209120182061516,0.9392282860168786
5.369999999999999,312,S229902009,Planet_17293,3.643122910530012e-08,neptunes,0.0045445038460214335,0.7532313806422785
2.1699999999999995,34,S302255819,Planet_17294,9.695847516275046e-08,neptunes,0.0016796783510026761,0.17882777454125826
0.77,88,S234517584,Planet_17295,1.8485786111584175e-09,mercuries,0.0159201252224712,0.33774260252398847
1.87,41,S32175924,Planet_17296,1.1746761791677799e-07,neptunes,0.0023205040324956287,0.18248816242811045
1.0699999999999998,413,S124530090,Planet_17297,3.167427812315598e-09,venuses,0.022610720488175983,0.8977159074213421
1.27,51,S237531147,Planet_17298,4.487376155858906e-09,mercuries,0.005596518905763841,0.23848504104711427
1.37,292,S250559611,Planet_17299,1.2011807808207334e-08,venuses,0.03648289435260949,0.5904960173376633
2.77,10,S81105042,Planet_17300,1.0204376251349595e-06,neptunes,0.0018391603288332441,0.07695828277256829
5.069999999999999,168,S355011043,Planet_17301,7.940534732202803e-08,neptunes,0.0037425732299814925,0.5681252544575625
0.67,126,S144493077,Planet_17302,4.432040566639357e-09,venuses,0.0001560756766799907,0.4800770133997871
0.67,30,S159630982,Planet_17303,1.0178687091101135e-09,mercuries,0.0011072170479099815,0.20957078693555764
1.37,64,S283733325,Planet_17304,4.486429905654646e-09,mercuries,0.0013337566801373544,0.2637051764365607
1.87,173,S93088834,Planet_17305,7.25972405835317e-09,neptunes,0.0005118107098315198,0.5208891372116565
0.97,267,S456806244,Planet_17306,3.769286629434577e-09,venuses,0.005414458554422181,0.8235701772690096
0.87,27,S241537483,Planet_17307,1.7844239748195225e-08,mercuries,0.002979960721070192,0.1471003055786459
2.27,76,S156372121,Planet_17308,3.432007986736709e-08,neptunes,0.01659676338629093,0.2784004532773116
2.27,153,S261257684,Planet_17309,3.460784820875602e-08,neptunes,0.0034127988468127747,0.45273092526297076
1.4699999999999998,139,S257428010,Planet_17310,2.1710845269013824e-08,venuses,0.0017618183924465018,0.5244888630572017
0.67,130,S238305920,Planet_17311,4.368909391761519e-09,venuses,0.007340058167178975,0.49164469470992755
1.17,47,S284987730,Planet_17312,7.635759507276467e-10,mercuries,0.0005718357753941041,0.2627504734966848
0.77,502,S310791263,Planet_17313,5.613820072794651e-10,earths,0.020797183436438306,1.097580055720507
2.07,53,S437043977,Planet_17314,1.5279487663008515e-08,neptunes,0.0028232204516059137,0.3399600869141989
2.869999999999999,138,S278708487,Planet_17315,3.799625382991983e-08,neptunes,0.010838952370495758,0.4281773641877363
0.67,11,S17994042,Planet_17316,2.466366317576881e-09,mercuries,0.003071574402370904,0.08229374882832118
1.5699999999999998,53,S325415605,Planet_17317,5.0224781515077666e-08,neptunes,0.004183167468107777,0.2541849479154539
3.1699999999999995,157,S279314081,Planet_17318,3.9816423161778876e-08,neptunes,0.017892561698148932,0.5416269937850445
2.47,74,S83917141,Planet_17319,6.908565615833039e-08,neptunes,0.0017485690086002266,0.2769213697689457
0.97,118,S366412503,Planet_17320,8.994631837221156e-09,venuses,0.011762269946675931,0.5569574914504233
0.87,497,S348664155,Planet_17321,4.179721921151439e-10,earths,0.015632100697051437,1.3881191810757183
2.27,59,S168371158,Planet_17322,1.0178375233496374e-07,neptunes,0.007256356983401787,0.2456662596275642
0.67,213,S284026481,Planet_17323,3.234657239563279e-09,venuses,0.013307364663017972,0.613795577914104
0.67,279,S166595382,Planet_17324,1.4926705970168177e-09,venuses,0.017014102215777687,0.8915088346406537
1.37,99,S270577175,Planet_17325,2.194523460462631e-08,venuses,0.02307478917807401,0.4974360726426969
3.27,10,S411917776,Planet_17326,7.424986177019124e-07,neptunes,0.0007022247062554748,0.07613964830784185
2.47,376,S119985831,Planet_17327,5.6708724265118564e-09,neptunes,0.03749781838683685,0.9591117879720601
1.87,25,S330622425,Planet_17328,2.241827097997019e-07,neptunes,0.0030887268089594888,0.14176274653594162
1.37,26,S434236912,Planet_17329,5.789145144883649e-09,mercuries,0.0008134617958612639,0.14878337279206033
1.0699999999999998,35,S144219989,Planet_17330,9.21472251546425e-09,mercuries,0.0011353533701129262,0.24732469353195002
1.17,52,S58632462,Planet_17331,1.0892061449970079e-08,mercuries,0.0011312282644783229,0.21395872802728724
0.77,412,S252724462,Planet_17332,6.919106693238604e-10,earths,0.018811393329354748,0.9712030215245901
2.5699999999999994,309,S387213113,Planet_17333,1.2705684431913884e-08,neptunes,0.003862999379237625,0.7748675296698267
1.4699999999999998,619,S381949148,Planet_17334,1.5554431090910453e-09,earths,0.004205349589203227,1.1874563829603326
1.17,330,S33949103,Planet_17335,4.993032853257373e-09,venuses,0.001559862298952057,0.8863817614284742
1.4699999999999998,270,S265373654,Planet_17336,1.1801458344317678e-08,venuses,0.004708462277907894,0.6997743844483891
3.27,47,S33846810,Planet_17337,2.2477783877435934e-07,neptunes,0.0014225402472794564,0.20992933823865478
2.07,31,S33982930,Planet_17338,5.971581126160625e-08,neptunes,0.0022992167111818567,0.2524365786818803
2.869999999999999,160,S95860701,Planet_17339,2.7819912548734134e-08,neptunes,0.010437716202931656,0.5966069843264633
6.869999999999998,95,S44941805,Planet_17340,4.5920081452227575e-08,hot_jupiters,0.006878118058161433,0.32814705843216824
2.6699999999999995,31,S367256714,Planet_17341,2.062300993889641e-07,neptunes,0.0032752055480445444,0.1816005337959359
1.5699999999999998,423,S117939979,Planet_17342,1.9270855513095026e-09,neptunes,0.005049177493751925,0.8755940566781096
3.27,146,S451655111,Planet_17343,2.1157484547819327e-08,neptunes,0.009826581431328784,0.4937085773705618
1.87,24,S278804299,Planet_17344,9.901948195615105e-08,neptunes,0.001769945016719452,0.13688359695361976
0.87,427,S10256897,Planet_17345,7.712799276805357e-10,earths,0.0011458021992921171,1.0870818628511292
10.269999999999998,15,S298629838,Planet_17346,2.1121561917059265e-06,hot_jupiters,0.0020731319815507567,0.10862582440514779
2.1699999999999995,281,S51738760,Planet_17347,8.368647123744149e-09,neptunes,0.010755775217963273,0.7701742797964753
1.17,138,S393946386,Planet_17348,1.715542020126171e-08,venuses,0.008349858018020875,0.43744757842454773
2.07,278,S283712633,Planet_17349,4.713730698340268e-09,neptunes,0.00197254775488969,0.8037159126419996
1.37,147,S101292533,Planet_17350,1.8333077526303208e-08,venuses,0.019459461003890614,0.4750783816179312
2.869999999999999,458,S347752831,Planet_17351,7.375251387496269e-09,neptunes,0.022652173476766912,1.0976710948123205
1.0699999999999998,282,S429251484,Planet_17352,1.3826430833521955e-09,earths,0.005150666917379207,0.9062605552863473
2.37,118,S36295992,Planet_17353,1.5396905853909755e-08,neptunes,0.007118475553341812,0.3834632286713577
1.5699999999999998,53,S268565917,Planet_17354,2.9304095696355536e-08,neptunes,0.009151485271427328,0.28760426158216823
1.0699999999999998,537,S67745755,Planet_17355,8.873375365163974e-10,earths,0.009382121072458323,1.1054067835012478
1.27,638,S353287103,Planet_17356,1.8600363646754447e-09,earths,0.007805126204531049,1.0007665019364067
4.069999999999999,198,S81613464,Planet_17357,2.0623025709444032e-08,neptunes,0.002658707080875752,0.5419556328720544
1.0699999999999998,38,S160010717,Planet_17358,1.2272939351387056e-08,mercuries,0.003933058407128483,0.2145670818645798
1.17,168,S136970235,Planet_17359,1.863085865174501e-08,venuses,0.0008670212411606512,0.4790885753706352
0.87,497,S150905990,Planet_17360,7.609138437691739e-10,earths,0.001595073094615733,1.016311107131081
1.87,423,S58085557,Planet_17361,5.708740517782501e-09,neptunes,0.05960279785541298,0.8304742635134975
0.77,166,S77700654,Planet_17362,5.714105443476815e-09,venuses,0.004151997148846021,0.5396843938894285
9.869999999999996,224,S367631379,Planet_17363,1.7331611267629712e-07,gas_giants,0.011504673507852092,0.8225967059450021
1.4699999999999998,20,S237251983,Planet_17364,3.898637547223859e-08,mercuries,0.002072601911925069,0.10901807741693857
3.0699999999999994,95,S326189161,Planet_17365,7.300492952225559e-08,neptunes,0.0024895687739343603,0.3383209731955008
2.77,12,S27446117,Planet_17366,1.2346458453045687e-06,neptunes,0.0017857829615628808,0.08302109212623263
2.47,10,S176842025,Planet_17367,8.922283924837422e-07,neptunes,0.00026493187072763294,0.07665102394678502
3.0699999999999994,330,S193867007,Planet_17368,2.5013951357793783e-08,neptunes,0.012987059778494698,0.6866721520306978
0.77,38,S105582492,Planet_17369,6.925142960024385e-09,mercuries,0.004630401839339744,0.1812143966251898
2.27,54,S434234748,Planet_17370,7.634336083600079e-08,neptunes,0.00021350394662337285,0.23968659089870725
0.97,379,S253577233,Planet_17371,1.1204122018295719e-09,earths,0.0010936760459069434,0.9186244932850116
2.869999999999999,15,S281795498,Planet_17372,1.0388869945162464e-06,neptunes,0.001240910095660415,0.08919458099261694
1.17,409,S471012452,Planet_17373,1.7885747302254193e-09,earths,0.0041991537423651335,0.934087813781584
0.77,145,S42013007,Planet_17374,4.221259348550386e-09,venuses,0.002728631826262705,0.5857373204298363
1.27,63,S327857282,Planet_17375,3.018898192049734e-09,mercuries,0.003271262567468473,0.3067510348481097
13.369999999999996,129,S351350511,Planet_17376,3.067787877348292e-07,hot_jupiters,0.0007129877671080649,0.4724973994340916
1.7699999999999996,325,S450545735,Planet_17377,9.831905393818747e-09,neptunes,0.003627289969930231,0.6568301057283895
1.4699999999999998,186,S121214976,Planet_17378,2.2205049679597134e-08,venuses,0.015944796302548882,0.4956696256803314
2.1699999999999995,160,S276298598,Planet_17379,1.2505672444344715e-08,neptunes,0.0021049230965946818,0.5695584777340861
0.67,335,S313109959,Planet_17380,4.3061486849712e-10,earths,0.009829473401912384,0.9526559546390455
1.87,262,S197623112,Planet_17381,8.55766976584225e-09,neptunes,0.011783191389493335,0.71339003581969
0.77,345,S142738700,Planet_17382,4.217270566298954e-09,venuses,0.03188661854439451,0.6454597665222046
3.5699999999999994,277,S242189360,Planet_17383,4.798355436994931e-08,neptunes,0.044021828283067936,0.4765118219355253
1.0699999999999998,123,S429717611,Planet_17384,1.891552973340837e-08,venuses,0.0061399578244163665,0.4243793716860984
8.069999999999999,367,S340697083,Planet_17385,9.058859599589698e-08,gas_giants,0.02651822377911409,0.9684197347913798
3.0699999999999994,31,S153442844,Planet_17386,2.5697867517942596e-07,neptunes,0.002945672037598408,0.17082590968820258
3.27,63,S80945211,Planet_17387,5.987319185182637e-08,neptunes,0.008543546334984635,0.2651178258340596
13.269999999999998,76,Snan,Planet_17388,2.578263374542961e-07,hot_jupiters,0.00529814927581733,0.2960873857644871
1.17,130,S199661915,Planet_17389,1.1427435250421428e-08,venuses,0.016369855540398125,0.5658160936799453
0.77,402,S407222115,Planet_17390,1.7574874669223933e-09,venuses,0.017654804886642117,0.8800942925183083
